ind_ID,lat,long,hab_suit
QUE001539_bic,42.183259,-87.914855,0.824440717697144
QUE001540_mac,42.183917,-87.91512,0.842251300811768
QUE001541_mac,42.183917,-87.91512,0.842251300811768
QUE001542_mac,42.183917,-87.91512,0.842251300811768
QUE001543_bic,42.184283,-87.914622,0.824440717697144
QUE001544_bic,42.185005,-87.913744,0.824440717697144
QUE001545_bic,42.184204,-87.913637,0.824440717697144
QUE001546_mac,42.183468,-87.9143,0.842251300811768
QUE001547_mac,42.183468,-87.9143,0.842251300811768
QUE001548_mac,42.183468,-87.9143,0.842251300811768
QUE001549_mac,42.181511,-87.918994,0.842251300811768
QUE001550_bic,42.177593,-87.920503,0.81971675157547
QUE001551_mac,42.17597,-87.91698,0.840902149677277
QUE001552_bic,42.17597,-87.91698,0.81971675157547
QUE001553_bic,42.174555,-87.912008,0.822544753551483
QUE001554_mac,42.175674,-87.914878,0.840902149677277
QUE001555_bic,42.175536,-87.914478,0.81971675157547
QUE001556_mac,42.175701,-87.914442,0.840902149677277
QUE001557_bic,42.181465,-87.912833,0.826689183712006
QUE001610_mac,41.81347,-88.06293,0.776197135448456
QUE001611_alb,41.81345,-88.06309,0.578644514083862
QUE001629_mac,41.81671,-88.0628,0.776197135448456
QUE001630_alb,41.81672,-88.06216,0.580539584159851
QUE001720_mac,39.9355,-89.80083,0.789404690265656
QUE001721_mac,39.93549,-89.80068,0.789404690265656
QUE001728_mac,41.82069,-88.05,0.775438547134399
QUE001729_alb,41.82057,-88.05048,0.578899204730988
QUE001750_alb,43.10632,-89.8066,0.645750224590302
QUE001758_alb,43.10661,-89.80435,0.646094620227814
QUE001759_mac,43.10698,-89.80825,0.782730996608734
QUE001764_alb,43.10661,-89.80337,0.646094620227814
QUE001767_mac,43.10543,-89.80593,0.778047323226929
QUE001778_mac,43.10583,-89.8049,0.782730996608734
QUE001780_mac,41.97323,-91.72465,0.851667642593384
QUE001783_mac,41.9736,-91.7239,0.851667642593384
QUE001789_mac,41.97362,-91.72565,0.845364987850189
QUE001792_mac,42.02917,-93.6293,0.850143909454346
QUE001796_mac,42.03033,-93.632,0.849085748195648
QUE001800_mac,42.02883,-93.63142,0.849085748195648
QUE001804_mac,42.04211,-93.60619,0.836243808269501
QUE001814_mac,40.7056,-91.79416,0.815341055393219
QUE001815_alb,40.70625,-91.79392,0.489334255456924
QUE001816_alb,40.70627,-91.79392,0.489334255456924
QUE001817_alb,40.70648,-91.79381,0.489334255456924
QUE001819_mue,40.70481,-91.79589,0.625813186168671
QUE001820_mac,42.04561,-93.61113,0.836243808269501
QUE001835_mue,37.97259,-92.762,0.858409762382507
QUE001839_ste,37.97291,-92.76217,0.683678090572357
QUE001840_mue,37.973,-92.76217,0.858409762382507
QUE001841_alb,37.97316,-92.76227,0.599768340587616
QUE001846_alb,37.97414,-92.76266,0.599768340587616
QUE001857_ste,37.97793,-92.76516,0.683462560176849
QUE001858_alb,37.97792,-92.76518,0.595205545425415
QUE001860_mue,37.97792,-92.76518,0.860734760761261
QUE001862_ste,36.84914,-96.4152,0.696989715099335
QUE001863_mac,36.84504,-96.42526,0.664107203483582
QUE001866_mac,36.84474,-96.42621,0.664107203483582
QUE001870_mac,36.84435,-96.42725,0.664107203483582
QUE001871_ste,36.84354,-96.4292,0.696040153503418
QUE001877_ste,36.84541,-96.41918,0.696941912174225
QUE001878_mac,36.2107,-95.89476,0.750124394893646
QUE001880_mac,36.2204,-95.89845,0.759258091449738
QUE001882_mac,36.22064,-95.89876,0.759258091449738
QUE001884_alb,36.21813,-95.89998,0.251877278089523
QUE001885_alb,36.21812,-95.90014,0.251877278089523
QUE001886_mac,35.45351,-98.35412,0.591780185699463
QUE001893_mue,35.44809,-98.35347,0.544173657894135
QUE001894_mac,35.44376,-98.35451,0.597786962985992
QUE001898_mue,35.44085,-98.35471,0.528997004032135
QUE001900_mac,35.43874,-98.35495,0.603188812732697
QUE001902_mac,35.43854,-98.35497,0.603188812732697
QUE001904_mac,35.17705,-97.44921,0.720758020877838
QUE001907_mac,35.17688,-97.4497,0.720758020877838
QUE001912_mac,35.17722,-97.45003,0.720758020877838
QUE001915_ste,34.80412,-92.32674,0.664921224117279
QUE001916_mac,34.80384,-92.32634,0.313465893268585
QUE001918_alb,34.80299,-92.32599,0.504594445228577
QUE001920_alb,34.80306,-92.32555,0.504594445228577
QUE001922_mac,34.8028,-92.32557,0.313465893268585
QUE001923_ste,34.80348,-92.3259,0.664921224117279
QUE001924_mac,34.80377,-92.32698,0.313465893268585
QUE001925_ste,34.80427,-92.32652,0.664921224117279
QUE001927_bic,34.80445,-92.3264,0.00552282994613051
QUE001928_mac,34.80445,-92.32612,0.313465893268585
QUE001929_mac,37.1574,-91.36496,0.581730306148529
QUE001930_mue,37.1574,-91.36496,0.803578495979309
QUE001932_alb,37.15729,-91.36499,0.666606664657593
QUE001933_mac,37.15687,-91.36471,0.581730306148529
QUE001936_mac,37.15758,-91.36513,0.577578246593475
QUE001937_mac,43.90292,-91.63996,0.78987717628479
QUE001938_mue,43.903,-91.63986,0.0762303099036217
QUE001940_mac,43.90232,-91.63887,0.78987717628479
QUE001943_alb,43.89158,-91.64829,0.622379243373871
QUE001947_mue,43.89142,-91.64893,0.0934027507901192
QUE001951_mac,49.71376,-95.24385,0.626281082630157
QUE001955_mac,49.71204,-95.2448,0.626281082630157
QUE001959_mac,49.71187,-95.24456,0.626281082630157
QUE001960_mac,49.76104,-99.15971,0.539027571678162
QUE001963_mac,49.76137,-99.1604,0.539027571678162
QUE001969_mac,49.76055,-99.15844,0.539027571678162
QUE001971_mac,49.85783,-97.24911,0.921898663043976
QUE001974_mac,49.85392,-97.24828,0.921898663043976
QUE001979_mac,49.85344,-97.24661,0.921898663043976
QUE001980_mac,46.02383,-91.14557,0.707442224025726
QUE001982_mac,46.0259,-91.14288,0.704386353492737
QUE001985_mac,46.0244,-91.12945,0.704577684402466
QUE002057_mac,38.963586,-98.58906,0.5048907995224
QUE002058_mac,38.963586,-98.58906,0.5048907995224
QUE002059_mac,38.963586,-98.58906,0.5048907995224
QUE002068_mac,38.842944,-97.588909,0.726357400417328
QUE002069_mac,38.842944,-97.588909,0.726357400417328
QUE002072_mac,39.839311,-88.367745,0.724680423736572
QUE002073_mac,39.839311,-88.367745,0.724680423736572
QUE002074_mac,39.839311,-88.367745,0.724680423736572
QUE002075_alb,39.839311,-88.367745,0.557858824729919
QUE002076_mac,39.839311,-88.367745,0.724680423736572
QUE002081_mac,37.51492,-89.4445,0.625443816184998
QUE002082_mac,37.51639,-89.44535,0.624661266803741
QUE002083_mac,37.51651,-89.44542,0.624661266803741
QUE002084_mac,37.51726,-89.44584,0.624661266803741
QUE002085_mac,38.7362,-86.41257,0.530303299427032
QUE002086_mue,38.73625,-86.41245,0.764142155647278
QUE002087_mac,38.73603,-86.41255,0.530303299427032
QUE002091_alb,38.73631,-86.41434,0.636961698532104
QUE002092_bic,38.73651,-86.41478,0.615466952323914
QUE002096_mac,38.73833,-86.41346,0.530303299427032
QUE002098_mue,38.73743,-86.41263,0.764142155647278
QUE002099_mue,40.45791,-85.50685,0.651010870933533
QUE002101_mue,40.45892,-85.50383,0.656300008296967
QUE002102_mac,40.45905,-85.50411,0.694707334041595
QUE002103_mac,40.45908,-85.50446,0.694707334041595
QUE002105_mac,40.45916,-85.50807,0.694707334041595
QUE002106_mac,40.45911,-85.50878,0.694707334041595
QUE002107_mac,40.45917,-85.50926,0.694707334041595
QUE002108_alb,40.45911,-85.50917,0.635905146598816
QUE002109_alb,40.45916,-85.50973,0.635905146598816
QUE002110_mac,41.53273,-87.2948,0.776525318622589
QUE002114_mac,41.53403,-87.29146,0.776525318622589
QUE002119_mac,41.53239,-87.29708,0.777290344238281
QUE002121_alb,41.65738,-87.06045,0.68748927116394
QUE002124_alb,41.65955,-87.06218,0.685680389404297
QUE002128_alb,41.65947,-87.04994,0.688595533370972
QUE002129_mac,41.9623302,-73.313005,0.158144563436508
QUE002130_mac,42.0161441,-73.335343,0.206826910376549
QUE002132_mac,42.1665869,-73.412025,0.259757339954376
QUE002133_mac,42.1666494,-73.41209,0.259757339954376
QUE002134_mac,42.9102876,-73.219556,0.557554006576538
QUE002135_mac,42.910269,-73.219522,0.557554006576538
QUE002136_mac,42.909897,-73.218712,0.557554006576538
QUE002137_mac,43.6034268,-73.181065,0.757089138031006
QUE002138_alb,43.604683,-73.180401,0.687053620815277
QUE002139_mac,43.5836123,-73.202578,0.740544676780701
QUE002140_mac,43.7432343,-73.04841,0.738107800483704
QUE002141_mac,43.9166704,-73.19356,0.742590010166168
QUE002143_mac,43.951352,-73.222777,0.757223963737488
QUE002147_mac,44.0059347,-73.148044,0.718905389308929
QUE002148_mac,44.2343287,-73.243211,0.822869062423706
QUE002149_alb,44.2354233,-73.243422,0.697882235050201
QUE002150_mac,44.2339356,-73.243122,0.824793696403503
QUE002151_mac,44.2643368,-73.249727,0.840611100196838
QUE002153_bic,44.4001175,-73.237528,0.975142240524292
QUE002154_mac,44.4006814,-73.23757,0.866054475307465
QUE002155_alb,44.4463947,-73.220154,0.731591463088989
QUE002157_alb,44.44643,-73.220373,0.731591463088989
QUE002158_mac,44.5802303,-73.163558,0.873565495014191
QUE002159_mac,44.5792499,-73.165539,0.873565495014191
QUE002160_mac,44.6675241,-73.344894,0.875625491142273
QUE002161_mac,44.7174297,-73.32585,0.878821432590485
QUE002164_mac,44.7473055,-73.31218,0.901350378990173
QUE002166_mac,38.46385,-90.80547,0.717524886131287
QUE002170_mac,38.46187,-90.81498,0.714807093143463
QUE002175_mac,38.46608,-90.8094,0.713761329650879
QUE002176_alb,38.51339,-90.57564,0.603527367115021
QUE002180_ste,38.51456,-90.57724,0.691254734992981
QUE002183_ste,38.51437,-90.57241,0.681036174297333
QUE002187_mac,38.51089,-90.55987,0.775501847267151
QUE002188_ste,38.51146,-90.55917,0.685835897922516
QUE002189_mue,38.51135,-90.55921,0.879443228244781
QUE002193_alb,38.51347,-90.55741,0.605018556118011
QUE002194_mac,38.22685,-91.08245,0.636002480983734
QUE002195_ste,38.22665,-91.08285,0.686362385749817
QUE002196_bic,38.22667,-91.08296,0.623133659362793
QUE002202_mac,38.22441,-91.08194,0.633964955806732
QUE002208_mac,38.22826,-91.08238,0.636002480983734
QUE002209_ste,38.21813,-91.08355,0.684660792350769
QUE002210_alb,38.21718,-91.08636,0.631681561470032
QUE002216_alb,38.21713,-91.09208,0.632276833057404
QUE002219_ste,38.21786,-91.09209,0.684261441230774
QUE002225_alb,38.21733,-91.09339,0.632276833057404
QUE002226_mue,37.15758,-91.30513,0.802590906620026
QUE002229_ste,38.97864,-94.80724,0.688235998153687
QUE002232_alb,38.97918,-94.80692,0.362386077642441
QUE002239_mue,38.97934,-94.80537,0.827309012413025
QUE002240_ste,38.97934,-94.80537,0.688235998153687
QUE002247_mue,38.97887,-94.80495,0.827309012413025
QUE002250_mue,38.97394,-94.80509,0.827309012413025
QUE002251_mac,38.98007,-94.8052,0.784808337688446
QUE002252_ste,38.98014,-94.80504,0.687073767185211
QUE002253_alb,38.9803,-94.80532,0.357804536819458
QUE002256_mac,38.98048,-94.80568,0.784808337688446
QUE002261_alb,38.9813,-94.80572,0.357804536819458
QUE002265_mac,38.98141,-94.81036,0.789041578769684
QUE002267_mue,38.80954,-95.18853,0.826466679573059
QUE002268_mac,38.80951,-95.18855,0.762401700019836
QUE002269_alb,38.80958,-95.18916,0.376787930727005
QUE002275_alb,38.8089,-95.19019,0.376787930727005
QUE002282_alb,38.8096,-95.19265,0.379853367805481
QUE002283_ste,38.8096,-95.19265,0.660134077072144
QUE002284_mac,38.8087,-95.19389,0.756833493709564
QUE002285_mue,38.8087,-95.19389,0.826412796974182
QUE002290_mue,38.80832,-95.19458,0.826412796974182
QUE002291_mac,38.80803,-95.19508,0.756833493709564
QUE002295_mac,39.10709,-96.60772,0.782805860042572
QUE002299_mac,39.10691,-96.60616,0.782805860042572
QUE002302_mac,39.10339,-96.59616,0.776753008365631
QUE002303_mue,39.10158,-96.59982,0.716400861740112
QUE002304_mac,39.10791,-96.60469,0.778201818466187
QUE002310_mue,39.10761,-96.6074,0.718166410923004
QUE002313_alb,41.86308,-85.74551,0.646950840950012
QUE002314_alb,41.74568,-85.74568,0.634350895881653
QUE002315_alb,41.86175,-85.74576,0.646950840950012
QUE002319_alb,41.86398,-85.74573,0.646950840950012
QUE002324_alb,41.86993,-85.74568,0.645104467868805
QUE002326_mac,43.85323,-83.923,0.752364635467529
QUE002331_mac,43.84822,-83.92385,0.757232248783112
QUE002335_mac,43.85714,-83.92524,0.75828891992569
QUE002336_mac,42.30836,-83.75671,0.742943108081818
QUE002337_alb,42.30474,-83.7508,0.607199311256409
QUE002338_mac,42.30404,-83.74966,0.748289406299591
QUE002339_alb,42.30204,-83.75024,0.607199311256409
QUE002341_mac,42.30153,-83.75108,0.748289406299591
QUE002342_alb,42.30881,-83.75718,0.612440347671509
QUE002346_alb,42.76774,-84.39124,0.634829699993134
QUE002347_bic,42.76743,-84.3908,0.801513850688934
QUE002351_alb,42.76807,-84.39044,0.634829699993134
QUE002355_alb,42.76662,-84.39114,0.634829699993134
QUE002356_mac,42.76512,-84.38902,0.689683258533478
QUE002360_bic,42.79514,-84.39266,0.801119744777679
QUE002361_bic,42.76526,-84.38254,0.790275990962982
QUE002362_alb,42.76512,-84.38236,0.640728175640106
QUE002363_alb,43.01628,-90.11329,0.637865364551544
QUE002364_mac,43.01643,-90.11418,0.749236762523651
QUE002365_mac,43.01642,-90.11423,0.749236762523651
QUE002366_alb,43.01676,-90.11419,0.637865364551544
QUE002367_mac,43.01685,-90.11481,0.749236762523651
QUE002368_mac,43.01993,-90.11587,0.739792108535767
QUE002369_mac,43.02128,-90.11695,0.739792108535767
QUE002370_alb,43.02158,-90.1181,0.640711724758148
QUE002371_mac,43.02073,-90.11771,0.739792108535767
QUE002373_mac,43.0193,-90.11692,0.739792108535767
QUE002374_mac,43.01828,-90.11701,0.739792108535767
QUE002375_alb,43.01817,-90.11679,0.640711724758148
QUE002379_mac,43.02037,-90.11654,0.739792108535767
QUE002383_alb,43.01563,-90.11357,0.637865364551544
QUE002384_mac,43.01546,-88.44251,0.804378390312195
QUE002385_alb,43.01574,-88.44255,0.638739168643951
QUE002392_alb,43.01792,-88.43778,0.638762474060059
QUE002393_mac,43.01838,-88.43741,0.806708931922913
QUE002399_alb,43.01706,-88.43531,0.638762474060059
QUE002400_mac,43.01607,-88.43513,0.806708931922913
QUE002404_mac,43.03952,-89.43194,0.761949479579926
QUE002410_alb,43.03918,-89.43919,0.628838300704956
QUE002411_mac,43.03939,-89.43954,0.752397835254669
QUE002416_alb,43.03971,-89.44242,0.628838300704956
QUE002417_mac,43.03966,-89.44229,0.752397835254669
QUE002422_alb,43.03713,-89.44103,0.628838300704956
QUE002424_mac,44.36388,-93.93543,0.859787046909332
QUE002427_mac,44.36388,-93.93543,0.859787046909332
QUE002430_mac,44.36413,-93.93551,0.859787046909332
QUE002433_mac,45.53,-94.23291,0.801243185997009
QUE002436_mac,45.52997,-94.23644,0.801243185997009
QUE002443_mac,45.53088,-94.23989,0.801243185997009
QUE002445_mac,44.98602,-93.18341,0.847286939620972
QUE002450_mac,44.99094,-93.19437,0.842754006385803
QUE002453_mac,44.97771,-93.23801,0.875175654888153
QUE002454_mac,41.08874,-85.12054,0.774936258792877
QUE002455_mac,41.08919,-85.11948,0.774936258792877
QUE002459_mac,41.08937,-85.11921,0.774936258792877
QUE002460_mac,40.0436,-83.47987,0.6226966381073
QUE002463_mac,40.04521,-83.47924,0.626707315444946
QUE002467_mac,40.04436,-83.47891,0.6226966381073
QUE002471_mac,40.73122,-83.09328,0.68144679069519
QUE002474_mac,40.73036,-83.09472,0.68144679069519
QUE002478_mac,40.72819,-83.09294,0.68144679069519
QUE002480_mac,41.55069,-84.35969,0.725952446460724
QUE002481_mue,41.55096,-84.35846,0.62162709236145
QUE002484_mue,41.55111,-84.35754,0.62162709236145
QUE002487_alb,41.55184,-84.35523,0.634730696678162
QUE002488_mue,41.55179,-84.35439,0.62162709236145
QUE002492_mac,41.55453,-84.35494,0.725952446460724
QUE002493_alb,41.5522,-84.35895,0.634730696678162
QUE002494_alb,41.55399,-84.36051,0.634218513965607
QUE002495_alb,41.71554,-87.86613,0.640336275100708
QUE002496_mac,41.71553,-87.86614,0.812552809715271
QUE002502_mac,41.71129,-87.86589,0.817246496677399
QUE002503_alb,41.71076,-87.86585,0.642623424530029
QUE002510_mac,41.70489,-87.86563,0.822794318199158
QUE002511_alb,41.70382,-87.86566,0.641776442527771
QUE002515_mac,41.35763,-88.3248,0.826439797878265
QUE002518_mac,41.35543,-88.31912,0.826518476009369
QUE002520_mac,41.35823,-88.3248,0.826439797878265
QUE002521_mac,42.18309,-87.91367,0.842251300811768
QUE002522_alb,42.18346,-87.91339,0.631962954998016
QUE002526_alb,42.18327,-87.91426,0.623619079589844
QUE002527_mac,42.18403,-87.91594,0.842251300811768
QUE002528_bic,42.18431,-87.91628,0.824440717697144
QUE002529_bic,42.18461,-87.91605,0.824440717697144
QUE002531_bic,42.18361,-87.91519,0.824440717697144
QUE002533_mac,42.18369,-87.91427,0.842251300811768
QUE002534_alb,42.18271,-87.91479,0.623619079589844
QUE002535_alb,41.82519,-87.93085,0.593897521495819
QUE002536_mac,41.82643,-87.93114,0.810849666595459
QUE002539_bic,41.82445,-87.93334,0.778497219085693
QUE002542_mac,41.82484,-87.93243,0.808754682540894
QUE002544_alb,41.82534,-87.93216,0.59301620721817
QUE002555_alb,41.82584,-87.93339,0.59301620721817
QUE002556_bic,41.82472,-87.96408,0.746657490730286
QUE002558_mac,41.82545,-87.93266,0.810849666595459
QUE002559_mac,41.82556,-87.93279,0.810849666595459
QUE002560_mac,42.257804,-87.881609,0.856323659420013
QUE002564_mac,42.257804,-87.881609,0.856323659420013
QUE002570_mac,43.76049,-103.47675,0.731678009033203
QUE002574_mac,43.7746,-103.43264,0.626190721988678
QUE002579_mac,43.81684,-103.25005,0.132400676608086
QUE002581_mac,44.49133,-103.80895,0.551749169826508
QUE002585_mac,44.46733,-103.84975,0.604208767414093
QUE002589_mac,44.4337,-103.87411,0.708997666835785
QUE002590_mac,45.38953,-93.19485,0.846661746501923
QUE002595_mac,44.2244444,-93.528333,0.841579258441925
QUE002599_mac,44.2261111,-93.471944,0.818405985832214
QUE002601_mac,44.86798,-93.03203,0.877583861351013
QUE002608_mac,45.4222222,-93.188056,0.846595942974091
QUE002613_mac,42.04141,-93.678679,0.804004669189453
QUE002614_mac,42.049533,-93.679052,0.805148720741272
QUE002615_mac,42.036203,-93.639256,0.844156324863434
QUE002616_mac,42.030898,-93.632418,0.849085748195648
QUE002617_mac,42.023609,-93.633087,0.853101670742035
QUE002631_mac,43.68481,-92.92696,0.803598761558533
QUE002634_mac,43.68461,-92.92134,0.80232709646225
QUE002637_mac,43.68836,-92.92859,0.803598761558533
QUE002638_mac,43.677,-92.93769,0.804566264152527
QUE002641_mac,43.68531,-92.92292,0.803598761558533
QUE002647_mac,43.677,-92.93769,0.804566264152527
