600000_sweeps	IndivName	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
90	NoName	0.99987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000
91	NoName	0.99997	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000
92	NoName	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
93	NoName	0.99841	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00157	0.00000
94	NoName	0.99919	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00080	0.00000
95	NoName	0.99911	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00089	0.00000
96	NoName	0.99306	0.00000	0.00000	0.00000	0.00000	0.00000	0.00062	0.00000	0.00632	0.00000
97	NoName	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
98	NoName	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
99	NoName	0.99983	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000
100	NoName	0.99571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.00423	0.00000
101	NoName	0.99984	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000
102	NoName	0.99805	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00193	0.00000
103	NoName	0.99983	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000
104	NoName	0.99970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000
105	NoName	0.00000	0.99996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004
106	NoName	0.99994	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000
107	NoName	0.00000	0.99810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00188
108	NoName	0.99985	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000
109	NoName	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
110	NoName	0.99283	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.00713	0.00000
111	NoName	0.99996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000
112	NoName	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
113	NoName	0.99983	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000
114	NoName	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
115	NoName	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
116	NoName	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
117	NoName	0.99993	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000
118	NoName	0.99995	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000
119	NoName	0.99336	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.00649	0.00000
120	NoName	0.99977	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00023	0.00000
121	NoName	0.99991	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000
122	NoName	0.99977	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00023	0.00000
123	NoName	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
124	NoName	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
125	NoName	0.99931	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000
126	NoName	0.99890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00110	0.00000
127	NoName	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
128	NoName	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000
129	NoName	0.99044	0.00000	0.00000	0.00000	0.00000	0.00000	0.00085	0.00000	0.00871	0.00000
130	NoName	0.99994	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000
131	NoName	0.98709	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01285	0.00000
132	NoName	0.99998	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000
133	NoName	0.99996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000
134	NoName	0.99996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000
135	NoName	0.99987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000
136	NoName	0.99989	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000
137	NoName	0.00000	0.99992	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008
