ind_ID	Pure_0	Pure_1	F1	F2	P0_F1	P1_F1	P0_P0F1	P1_P1F1	P0_P0P0F1	P1_P1P1F1
QUE001355_bic	0.00000	0.99985	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015
QUE001356_bic	0.00000	0.99940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00060
QUE001357_bic	0.00000	0.99963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00037
QUE001360_bic	0.00000	0.99610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00388
QUE001366_bic	0.00000	0.99971	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00029
QUE001368_bic	0.00000	0.99446	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.00548
QUE001370_mac	0.99703	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00297	0.00000
QUE001371_mac	0.99899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00101	0.00000
QUE001372_mac	0.99945	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00055	0.00000
QUE001375_bic	0.00000	0.99376	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00622
QUE001386_bic	0.00000	0.99814	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00186
QUE001487_mac	0.99826	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00174	0.00000
QUE001526_mac	0.87188	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.12766	0.00000
QUE001527_bic	0.00000	0.99637	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00359
QUE001528_bic	0.00000	0.99967	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033
QUE001529_bic	0.00000	0.99110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00888
QUE001530_mac	0.97916	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.02081	0.00000
QUE001532_mac	0.95253	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.04728	0.00000
QUE001533_mac	0.99731	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00269	0.00000
QUE001534_bic	0.00000	0.98633	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01359
QUE001536_mac	0.99983	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000
QUE001537_bic	0.00000	0.95143	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.04839
QUE001538_bic	0.00000	0.99982	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018
QUE001539_bic	0.00000	0.99992	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008
QUE001541_mac	0.98656	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01342	0.00000
QUE001542_mac	0.98216	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01781	0.00000
QUE001543_bic	0.00000	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001
QUE001545_bic	0.00000	0.99952	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00048
QUE001547_mac	0.99941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000
QUE001548_mac	0.99341	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00659	0.00000
QUE001549_mac	0.99779	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00221	0.00000
QUE001550_bic	0.00000	0.94628	0.00000	0.00000	0.00000	0.00000	0.00000	0.00147	0.00000	0.05225
QUE001551_mac	0.99942	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058	0.00000
QUE001552_bic	0.00000	0.99862	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00138
QUE001553_bic	0.00000	0.99924	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00075
QUE001554_mac	0.99123	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00877	0.00000
QUE001555_bic	0.00000	0.99999	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001
QUE001556_mac	0.99941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000
QUE001388_bic	0.00000	0.97258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02730
QUE001759_mac	0.99709	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00291	0.00000
QUE001804_mac	0.99975	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025	0.00000
QUE001814_mac	0.99951	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00049	0.00000
QUE001863_mac	0.99914	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00086	0.00000
QUE001916_mac	0.99698	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00302	0.00000
QUE001933_mac	0.99875	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00125	0.00000
QUE001783_mac	0.99910	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000
QUE001880_mac	0.99362	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00638	0.00000
QUE001907_mac	0.99295	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00705	0.00000
QUE001937_mac	0.89090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.10896	0.00000
QUE001963_mac	0.99987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000
QUE001971_mac	0.99959	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00041	0.00000
QUE001982_mac	0.98825	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01174	0.00000
QUE002057_mac	0.99946	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00054	0.00000
QUE002074_mac	0.89374	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.10619	0.00000
QUE002081_mac	0.99856	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00144	0.00000
QUE002082_mac	0.99204	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00796	0.00000
QUE002085_mac	0.99724	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00276	0.00000
QUE002105_mac	0.92505	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.07488	0.00000
QUE002129_mac	0.99914	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00086	0.00000
QUE002133_mac	0.82446	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000	0.17477	0.00000
QUE002154_mac	0.98974	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01025	0.00000
QUE002187_mac	0.99929	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00071	0.00000
QUE002196_bic	0.00000	0.99975	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025
QUE002251_mac	0.98920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01079	0.00000
QUE002302_mac	0.98191	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01808	0.00000
QUE002304_mac	0.99977	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00023	0.00000
QUE002326_mac	0.00000	0.00000	0.99748	0.00248	0.00004	0.00000	0.00000	0.00000	0.00000	0.00000
QUE002336_mac	0.99864	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00136	0.00000
QUE002361_bic	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
QUE002367_mac	0.99948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00052	0.00000
QUE002400_mac	0.99994	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000
QUE002424_mac	0.99948	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00052	0.00000
QUE002471_mac	0.98894	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01105	0.00000
QUE002480_mac	0.69242	0.00000	0.00000	0.00000	0.00000	0.00000	0.00560	0.00000	0.30198	0.00000
QUE002528_bic	0.00000	0.99994	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006
QUE002579_mac	0.96118	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.03878	0.00000
QUE002364_mac	0.99987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000
QUE002369_mac	0.99663	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00337	0.00000
QUE002371_mac	0.99836	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00164	0.00000
QUE002373_mac	0.99709	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00291	0.00000
QUE002374_mac	0.96834	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.03156	0.00000
QUE001610_mac	0.97046	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.02951	0.00000
QUE001796_mac	0.99747	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00253	0.00000
QUE001878_mac	0.79796	0.00000	0.00000	0.00000	0.00003	0.00000	0.00627	0.00000	0.19574	0.00000
QUE001882_mac	0.75271	0.00000	0.00000	0.00000	0.00010	0.00000	0.00931	0.00000	0.23788	0.00000
QUE001900_mac	0.99888	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00112	0.00000
QUE001904_mac	0.98908	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01091	0.00000
QUE001912_mac	0.71217	0.00000	0.00000	0.00000	0.00006	0.00000	0.00859	0.00000	0.27918	0.00000
QUE001924_mac	0.82206	0.00000	0.00000	0.00000	0.00000	0.00000	0.00096	0.00000	0.17698	0.00000
QUE001928_mac	0.99916	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00084	0.00000
QUE001929_mac	0.94411	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.05570	0.00000
QUE001936_mac	0.99936	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00064	0.00000
QUE001959_mac	0.99140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00860	0.00000
QUE001969_mac	0.99968	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000
QUE001980_mac	0.99882	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00118	0.00000
QUE001985_mac	0.99935	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000
QUE002058_mac	0.99019	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00981	0.00000
QUE002068_mac	0.98623	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01376	0.00000
QUE002069_mac	0.99644	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00355	0.00000
QUE002072_mac	0.98524	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01476	0.00000
QUE002073_mac	0.99264	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00736	0.00000
QUE002076_mac	0.99976	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00024	0.00000
QUE002083_mac	0.99532	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00468	0.00000
QUE002084_mac	0.99045	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00954	0.00000
QUE002087_mac	0.99374	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00625	0.00000
QUE002096_mac	0.97683	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02313	0.00000
QUE002110_mac	0.99974	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00026	0.00000
QUE002114_mac	0.99955	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000
QUE002119_mac	0.99771	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00229	0.00000
QUE002132_mac	0.00000	0.00000	0.01965	0.98032	0.00004	0.00000	0.00000	0.00000	0.00000	0.00000
QUE002134_mac	0.97595	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02402	0.00000
QUE002135_mac	0.99213	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00787	0.00000
QUE002136_mac	0.95551	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.04447	0.00000
QUE002139_mac	0.00000	0.00000	0.00777	0.98169	0.01054	0.00000	0.00000	0.00000	0.00000	0.00000
QUE002140_mac	0.00676	0.00000	0.00000	0.00000	0.00040	0.00000	0.10090	0.00000	0.89194	0.00000
QUE002141_mac	0.96987	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.03012	0.00000
QUE002143_mac	0.97242	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02756	0.00000
QUE002147_mac	0.92601	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.07356	0.00000
QUE002148_mac	0.05192	0.00000	0.00000	0.00000	0.00000	0.00000	0.02601	0.00000	0.92207	0.00000
QUE002150_mac	0.99250	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00750	0.00000
QUE002151_mac	0.53279	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.46689	0.00000
QUE002159_mac	0.28606	0.00000	0.00000	0.00000	0.00000	0.00000	0.00826	0.00000	0.70567	0.00000
QUE002160_mac	0.95110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.04889	0.00000
QUE002161_mac	0.84144	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.15838	0.00000
QUE002166_mac	0.99010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00990	0.00000
QUE002170_mac	0.99875	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00125	0.00000
QUE002175_mac	0.99866	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00134	0.00000
QUE002194_mac	0.99322	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00678	0.00000
QUE002202_mac	0.97420	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.02577	0.00000
QUE002256_mac	0.99988	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000
QUE002265_mac	0.95478	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.04518	0.00000
QUE002268_mac	0.85411	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.14543	0.00000
QUE002291_mac	0.99831	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00169	0.00000
QUE002299_mac	0.99918	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00082	0.00000
QUE002331_mac	0.74460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00185	0.00000	0.25356	0.00000
QUE002335_mac	0.00047	0.00000	0.00000	0.00000	0.00006	0.00000	0.07651	0.00000	0.92296	0.00000
QUE002338_mac	0.81527	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.18441	0.00000
QUE002341_mac	0.49929	0.00000	0.00000	0.00000	0.00000	0.00000	0.00867	0.00000	0.49204	0.00000
QUE002347_bic	0.00000	0.99726	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00274
QUE002379_mac	0.99956	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000
QUE002384_mac	0.99849	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00151	0.00000
QUE002393_mac	0.99744	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00256	0.00000
QUE002404_mac	0.99996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000
QUE002411_mac	0.99975	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025	0.00000
QUE002417_mac	0.99388	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00611	0.00000
QUE002427_mac	0.98164	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01835	0.00000
QUE002430_mac	0.99923	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000
QUE002433_mac	0.99877	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00123	0.00000
QUE002443_mac	0.99651	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00349	0.00000
QUE002445_mac	0.99809	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00191	0.00000
QUE002450_mac	0.99998	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000
QUE002453_mac	0.99539	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00461	0.00000
QUE002454_mac	0.95826	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.04171	0.00000
QUE002459_mac	0.99278	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00722	0.00000
QUE002460_mac	0.99153	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00847	0.00000
QUE002467_mac	0.99766	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00234	0.00000
QUE002474_mac	0.99979	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021	0.00000
QUE002478_mac	0.99523	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00477	0.00000
QUE002492_mac	0.99182	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00818	0.00000
QUE002496_mac	0.99932	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00068	0.00000
QUE002502_mac	0.99610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000
QUE002510_mac	0.99910	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000
QUE002515_mac	0.98627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01372	0.00000
QUE002518_mac	0.99334	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00666	0.00000
QUE002520_mac	0.97808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.02190	0.00000
QUE002521_mac	0.99946	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00054	0.00000
QUE002529_bic	0.00000	0.99989	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011
QUE002531_bic	0.00000	0.99957	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00043
QUE002533_mac	0.99899	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00101	0.00000
QUE002542_mac	0.99258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00741	0.00000
QUE002556_bic	0.00000	0.92524	0.00000	0.00000	0.00000	0.00000	0.00000	0.00198	0.00000	0.07278
QUE002558_mac	0.99981	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000
QUE002559_mac	0.99886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00114	0.00000
QUE002560_mac	0.99715	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00285	0.00000
QUE002564_mac	0.99951	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00049	0.00000
QUE002570_mac	0.99883	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00117	0.00000
QUE001632_mac	0.99730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000
QUE001635_mac	0.94863	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.05133	0.00000
QUE001636_mac	0.96180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.03817	0.00000
QUE001638_mac	0.86408	0.00000	0.00000	0.00000	0.00000	0.00000	0.00056	0.00000	0.13536	0.00000
QUE001644_mac	0.99903	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00097	0.00000
QUE001645_mac	0.99978	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00022	0.00000
QUE001647_mac	0.99926	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00074	0.00000
QUE001648_mac	0.99813	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00187	0.00000
QUE001650_mac	0.00000	0.00000	0.00000	0.00001	0.91269	0.00000	0.08238	0.00000	0.00491	0.00000
QUE001651_mac	0.99887	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00113	0.00000
QUE001656_mac	0.99749	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00251	0.00000
QUE001658_mac	0.99970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000
QUE001661_mac	0.91442	0.00000	0.00000	0.00000	0.00000	0.00000	0.00055	0.00000	0.08503	0.00000
QUE001664_mac	0.99916	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000
QUE001667_mac	0.99923	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00077	0.00000
QUE001668_mac	0.99295	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00704	0.00000
QUE001676_mac	0.99129	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000
QUE001677_mac	0.99974	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00026	0.00000
QUE001678_mac	0.99897	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00103	0.00000
QUE001679_mac	0.98806	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01193	0.00000
QUE001684_mac	0.99773	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00227	0.00000
QUE001686_mac	0.99902	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00098	0.00000
QUE001687_mac	0.16541	0.00000	0.00000	0.00000	0.00000	0.00000	0.02536	0.00000	0.80923	0.00000
QUE001690_mac	0.99690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000
QUE001691_mac	0.99709	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000
QUE001697_mac	0.99613	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00387	0.00000
QUE001700_mac	0.99940	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00060	0.00000
