long,lat
-88.608463,41.655804
-89.436075,42.472879
-96.993683,44.452251
-96.557218,38.448516
-74.584642,42.695962
-95.82895,33.54774
-94.16667,30.25
-95.613413,35.754925
-95.132946,45.868951
-88.756578,43.644303
-80.356341,43.252768
-94.439869,36.981171
-75.956352,45.327549
-83.188872,40.046981
-73.354597,44.072725
-77.575714,45.662265
-64.628872,46.296497
-89.608367,43.363262
-98.036408,30.147339
-97.175177,28.720795
-84.278387,46.498269
-80.955006,43.484243
-95.728442,44.947439
-96.061363,46.263282
-88.794134,40.158737
-76.882804,42.084667
-97.189977,31.441443
-95.986347,36.550345
-75.826712,44.493099
-96.533837,31.595608
-93.48184,35.424754
-86.559303,36.380463
-97.097972,34.092026
-97.744567,32.777433
-85.225872,41.038639
-89.280953,46.689908
-79.811195,44.136108
-76.134814,44.445484
-100.16068,49.026768
-94.303471,44.23058
-65.928072,45.57597
-75.583947,45.922457
-78.881552,46.297958
-73.943362,42.04705
-90.439563,43.496805
-97.412425,35.885256
-100.412742,49.146508
-97.933128,29.87165
-96.346131,30.312953
-84.59475,41.457056
-97.467294,49.861791
-99.548009,51.511544
-88.864119,41.136292
-94.826638,35.58051
-95.333336,38.010277
-95.47062,37.0286
-94.64132,37.88593
-98.907052,37.314401
-96.88655,40.85653
-93.383177,42.45051
-99.134335,39.447947
-97.42052,40.763688
-95.73703,39.61692
-95.178004,39.633777
-95.217179,37.277783
-97.291892,39.150906
-99.10336,39.67301
-96.210652,39.083565
-97.71151,39.119208
-95.20066,39.05195
-85.683,42.674
-98.22159,38.94039
-96.0136,37.07368
-94.72878,37.02885
-93.126494,41.315886
-95.71694,37.22623
-98.029183,39.402459
-99.266592,41.62067
-96.370942,35.902678
-97.59397,46.61817
-78.941442,43.960959
-85.398304,40.427574
-97.104315,33.223373
-96.339026,42.496738
-91.9775,37.926111
-77.405832,45.163238
-87.167763,40.773681
-79.383333,44.85
-91.970004,48.365477
-90.416667,48.566667
-82.43174,42.33229
-78.704167,45.829167
-80.515732,44.459557
-97.736684,50.401968
-82.528795,40.186772
-84.422928,39.844063
-96.303847,47.527472
-87.944,40.356145
-75.802566,45.008781
-92.573027,40.158548
-90.600778,46.838994
-92.117805,35.881187
-77.868103,39.140458
-96.258362,36.199242
-97.759922,50.581689
-84.758912,38.139539
-89.390175,43.691263
-64.706303,46.074017
-98.048467,34.219587
-88.783381,42.353585
-79.133433,45.573832
-97.638299,34.533341
-78.448945,44.476192
-88.200067,40.083264
-96.255136,50.861928
-96.145058,44.834068
-87.707945,41.154447
-73.777488,45.817863
-94.846536,43.963169
-90.967767,41.030861
-68.8868,44.768122
-82.354569,39.324488
-90.735765,41.652527
-68.789487,44.987903
-92.930572,41.424095
-83.834782,40.603114
-94.911417,49.348779
-98.578794,31.452865
-96.96946,50.448094
-97.043811,33.836635
-98.074963,30.819907
-72.916022,45.987632
-80.481812,42.664475
-87.040406,40.197252
-71.652929,45.474449
-81.051225,42.711067
-83.793127,41.638324
-81.921865,40.990398
-96.284822,51.101145
-96.920956,52.33136
-74.468748,45.364238
-81.977403,40.696688
-92.286925,44.50193
-82.473877,40.973134
-97.096473,32.587182
-93.329289,49.696301
-98.806336,51.439384
-76.886462,43.937758
-101.316383,50.409686
-91.198493,41.490056
-97.393316,32.251263
-95.777704,51.074293
-95.54585,44.803685
-94.2451,36.452533
-97.007081,36.118508
-75.818811,42.890274
-79.882095,43.417253
-81.3995,44.1729
-99.555397,50.693797
-77.868995,44.590337
-75.351184,45.264106
-65.589447,45.806667
-76.249842,45.267134
-97.633333,51.185833
-96.292158,49.426745
-102.265372,46.889177
-99.214838,49.902275
-85.294543,42.534978
-98.166307,29.802764
-89.851517,40.154578
-98.027491,32.800982
-69.193942,45.199439
-100.263632,49.612922
-90.639587,44.10507
-69.358613,44.625525
-97.56942,31.78763
-83.770579,46.384692
-97.301103,35.230797
-94.392191,49.354151
-79.58051,45.113994
-86.542737,39.227192
-84.310762,46.194383
-79.666743,43.189392
-82.540755,45.877403
-99.92141,49.665798
-82.140639,38.839675
-75.295658,45.709641
-86.238953,40.099742
-99.501403,30.110939
-89.443385,37.544689
-91.358963,37.993282
-81.200712,43.455135
-75.060673,45.189113
-89.266358,42.907013
-90.82318,38.429737
-86.356641,36.094633
-93.630542,45.185399
-97.4899,29.471195
-97.027475,34.898371
-92.116965,46.53202
-84.053641,36.822593
-94.250658,45.930565
-97.328592,32.509717
-79.443941,46.306535
-91.693333,49.414722
-95.878134,29.701348
-80.223678,43.580658
-83.85308,42.273241
-79.110877,42.611832
-95.455283,28.972697
-96.116403,31.03025
-87.633137,41.9632
-88.292887,44.15366
-89.507929,42.963127
-96.369282,33.600751
-85.414299,42.005977
-94.910191,50.130411
-75.086655,45.595979
-94.221964,46.356594
-99.194036,35.540309
-71.971111,46.044444
-80.931808,42.99865
-84.445421,42.402389
-93.049064,34.436253
-87.87317,42.646028
-90.839937,48.233588
-96.493268,32.157326
-95.628635,32.168921
-94.784154,36.350576
-80.492858,43.516283
-84.218888,35.997345
-94.181064,36.03726
-100.370967,44.460722
-92.355467,35.040791
-82.397156,38.455985
-85.224442,38.225029
-88.052132,39.762675
-95.938607,33.953529
-96.76697,50.253708
-95.529849,42.777033
-84.430918,38.018352
-91.500731,38.867397
-73.735036,42.276575
-88.155516,40.454208
-91.853683,43.259442
-81.173871,46.528558
-96.44958,49.679997
-87.834237,45.392158
-95.898467,29.311836
-95.728979,33.734671
-75.711303,39.849033
-76.386056,45.441497
-76.066667,46.116667
-72.616667,46.216667
-99.683333,44.233333
-91.7331,38.8814
-98.032683,31.975821
-77.885037,42.996645
-92.822877,45.564253
-88.476398,43.29306
-73.254868,42.890839
-90.20362,47.80051
-79.974258,43.59382
-95.96519,38.53316
-95.72662,38.44875
-95.96389,39.50712
-95.78276,38.87994
-97.334309,45.426688
-78.705777,45.56024
-91.204747,41.986598
-78.72873,44.335963
-82.737456,42.242857
-82.121005,39.339597
-98.167264,32.373679
-94.940106,33.792236
-72.798889,45.135833
-73.61152,46.0414
-97.11935,32.291774
-72.77445,46.441727
-98.709228,29.782653
-93.491761,44.803471
-85.3417,42.315816
-95.762264,29.05612
-97.002156,36.467405
-83.35187,41.683149
-96.455913,29.957015
-100.958778,46.936825
-81.906555,45.933107
-77.83058,39.687187
-88.403428,42.131886
-90.829911,41.43928
-84.599603,40.304572
-97.867447,30.553025
-83.479751,40.044919
-96.146767,41.3365
-100.035565,30.860682
-87.841213,42.868816
-89.141092,42.541447
-91.080929,38.226113
-90.459095,40.313332
-90.165118,42.131804
-85.239066,42.901557
-92.053611,37.729167
-92.4966,39.6568
-91.696111,38.088611
-67.163192,45.171203
-87.397778,41.292589
-96.995041,34.492706
-101.610733,52.014606
-99.362072,43.987306
-88.621595,38.995913
-88.483333,39.3
-104.801359,44.428997
-96.7518,40.6184
-77.31112,44.14542
-96.605986,32.394373
-75.289444,44.592222
-80.416452,40.453107
-82.75739,40.772179
-74.063811,45.880604
-85.914629,42.963466
-92.426325,44.862021
-77.762362,39.300835
-85.47881,37.76475
-97.69513,28.97962
-98.95751,35.51573
-97.309323,34.704573
-92.7672,37.9747
-79.231566,44.331386
-93.979472,44.321689
-97.395021,38.927869
-98.60069,31.25725
-91.914722,39.586111
-90.316667,37.886389
-72.759888,46.845936
-95.167781,30.135808
-95.299147,32.195347
-96.969473,46.12003
-91.397724,44.80758
