long,lat
-79.997825,40.585063
-77.106132,39.200488
-86.005201,37.628352
-73.259724,45.371738
-87.532933,41.482606
-90.89,41.4
-82.173455,41.225185
-77.944975,44.316736
-69.969441,41.698111
-80.361269,40.50371
-69.358368,44.62602
-80.743737,36.563647
-93.585619,42.102461
-73.400946,44.030932
-83.087219,42.226812
-92.619908,44.852192
-78.333267,43.317154
-89.048749,42.562393
-87.648726,40.2088
-75.329735,39.754036
-72.669936,40.945965
-94.6131,38.1944
-94.789798,38.422565
-95.2794,38.6248
-92.309176,42.885565
-91.862533,39.711019
-90.304722,43.269445
-82.718437,42.687988
-74.734754,41.295257
-80.491667,42.666667
-83.937478,42.311283
-85.586374,44.774235
-79.103973,42.612145
-86.991175,39.519832
-89.63427,42.816437
-88.013063,41.532642
-76.075392,39.72605
-73.175071,43.915942
-92.184068,38.900647
-90.568022,45.21297
-82.186304,39.239205
-73.311584,44.221428
-81.295414,41.607812
-72.3795,41.101147
-81.989628,40.432097
-88.120408,44.257695
-88.59825,42.283987
-89.776941,42.253686
-71.648848,42.458498
-73.861642,42.474992
-73.433256,44.572719
-79.80053,39.50497
-86.784338,41.681012
-84.095772,35.851217
-73.25283,42.460853
-81.458238,42.763694
-84.414225,37.856287
-90.029386,40.552698
-80.420478,42.849121
-83.76638,40.649322
-85.198073,42.619191
-91.181213,43.880597
-88.540269,41.641883
-84.200619,37.620022
-89.010745,43.015634
-86.496835,40.055567
-83.74715,38.060598
-93.59707,44.877413
-79.03393,42.18882
-81.92731,42.622843
-86.326758,39.262571
-75.773711,38.681472
-79.873292,43.042267
-88.344871,42.290339
-88.183603,37.774497
-80.613336,37.232712
-74.633333,45.65
-74.316944,45.207778
-69.760117,44.298461
-91.132697,42.132928
-81.71526,39.96462
-90.93624,38.98763
-74.569709,40.499269
-79.941974,37.355021
-93.06925,37.06582
-79.933108,40.778377
-90.333267,41.233938
-82.398344,42.671952
-88.351776,40.276846
-79.552459,42.963644
-70.976785,41.539146
-69.772686,43.851616
-83.008274,40.198637
-90.7889,40.4633
-91.711944,40.118333
-90.293889,37.559722
-84.597397,42.586608
-79.870623,38.900444
-88.185457,39.222673
-75.009068,40.370806
-76.956,42.910063
-81.364085,36.387423
-77.180833,44.167778
-84.742882,38.83881
-70.761729,43.790317
-75.661389,39.186111
-75.350889,38.434222
-91.468486,38.794755
-92.776586,37.538229
-93.13527,38.93916
-71.468133,41.459186
-72.9926,41.2286
-73.93602,41.54477
-88.214937,40.126847
-78.262904,44.557473
-88.648178,40.00531
-94.193055,39.178611
-92.581667,39.448611
-90.7447,36.7608
-92.969383,42.023144
-71.533195,43.211758
-92.749381,41.682622
-79.001017,43.017783
-77.7,44.267
-91.578444,42.009681
-73.215444,42.704131
-71.581823,41.621188
-84.433497,37.544547
-90.219294,41.789475
-74.237836,40.504237
-83.79414,43.27911
-85.52194,42.60083
-79.021279,40.572521
-81.396703,41.308449
-83.246309,43.112587
-72.166321,42.096695
-78.261478,39.024813
-74.262978,44.651128
-92.736944,39.676111
-92.289444,36.5975
-90.392778,36.756944
-91.5475,37.312222
-90.359423,43.474683
-91.259533,43.688306
-88.894921,43.917061
-87.120019,45.190863
-89.11389,41.53889
-90.62222,40.66111
-88.85278,41.14722
-78.538902,39.525648
-91.963858,40.733958
-85.636049,38.090441
-77.07128,39.975533
-92.536308,43.995695
-73.326,45.124
-74.316667,45.516667
-84.68163,43.12144
-76.808184,40.463414
-75.928254,41.182536
-76.963031,40.137037
-74.949545,40.667164
-76.317753,39.946575
-75.040416,40.8833
-75.505202,40.533027
-76.546508,40.191479
-88.178314,41.344154
-82.637002,41.762966
-72.720278,42.368889
-90.618889,37.681111
-85.830715,43.416355
-85.45,42.00639
-83.716208,42.209913
-77.4892,38.6881
-73.32794,44.74305
-76.156794,44.4013
-83.925534,40.487066
-83.925247,43.8512
-89.953799,43.342271
-73.181861,43.601869
-91.206239,38.027837
-81.508169,39.392812
-73.623803,42.554737
-87.234614,39.539768
-70.818768,42.667751
-85.980575,43.023292
-77.333022,39.091197
-82.777101,42.033044
-74.663728,39.957504
-73.732147,43.268575
-80.849505,40.795422
-77.641672,41.036455
-87.70867,45.0035
-89.30689,42.5425
-87.83477,44.610961
-77.604822,39.030992
-84.583811,40.512251
-91.680192,44.075052
-87.538505,38.522536
-75.987328,40.637438
-73.680613,41.649577
-84.958358,35.878588
-82.064422,39.53877
-88.536016,42.585908
-85.674324,40.250617
-94.829869,39.785949
-81.644997,42.58541
-87.883997,42.648053
-79.899212,43.343383
-74.514664,40.203773
-78.756188,39.599107
-74.04233,42.655254
-91.565117,41.689142
-73.636485,43.006345
-89.354697,41.859787
-95.699015,40.667217
-76.712738,38.771463
-81.163775,41.418411
-92.608611,39.216945
-79.325698,40.457011
-79.974499,39.896742
-76.98914,43.27173
-87.6667,39.2361
-88.732,37.1512
-71.253072,41.696197
-79.261403,42.97994
-89.529817,43.068092
-93.678961,39.066719
-90.8578,43.1014
-94.94344,39.3527
-92.6167,38.0744
-78.518077,40.715341
-79.34103,40.987285
-79.459991,41.493021
-80.2921,41.606256
-81.012776,40.646299
-75.926612,40.176107
-77.477678,39.73212
-82.724721,40.995597
-79.0913,40.372998
-79.859356,41.100183
-80.510192,40.788056
-77.784822,39.250612
-72.239525,41.583535
-72.92002,45.625644
-76.048759,39.097907
-92.8757,36.6319
-90.57222,43.20333
-93.76888,38.28666
-85.357597,42.775618
-78.304663,44.309693
-71.56836,42.653238
-75.309697,40.419268
-72.502083,42.586288
-76.016945,43.043312
-86.623722,41.834217
-86.14825,43.9754
-75.566727,45.497407
-73,45.2
-73.8431,45.3371
-76.040171,45.507153
-91.43333,38.32361
-92.10777,40.36861
-85.30944,41.52833
-71.317305,42.799828
-82.842026,39.922119
-83.328408,39.155817
-70.9851,42.321578
-75.813026,42.889523
-89.700355,44.968963
-78.7011,43.05853
-91.276569,38.607417
-70.894914,41.835736
-81.655487,41.186852
-76.38554,42.978905
-75.639173,39.392202
-76.640822,44.396972
-82.257065,40.798315
-73.923116,41.954947
-80.294016,43.158124
-77.49308,38.873653
-70.901303,43.055211
-88.626368,42.844629
-87.070635,41.652104
-80.899931,41.746925
-82.313699,41.427266
-89.271431,43.088245
-80.7788,43.127277
-89.862255,40.161149
-77.941645,39.698463
-75.135283,44.584485
-72.005199,42.884549
-77.716605,38.572392
-89.585423,45.495402
-77.985413,40.845058
-81.935822,40.810791
-74.037414,45.466172
-72.023994,41.334233
-81.206975,42.79749
-81.766763,40.963832
-77.22081,40.125286
-88.908886,42.257978
-75.294512,40.784001
-88.453673,41.959511
-90.881242,43.90992
-75.390318,40.215833
-89.967985,42.769433
-87.955047,40.058081
-73.218262,41.716919
-73.203751,44.445709
-82.122832,41.026048
-70.643004,41.910385
-93.34285,37.281213
-71.337197,42.424313
-76.475739,39.808441
-71.048386,41.988563
-83.684038,41.236982
-77.245262,42.868668
-79.680817,43.189187
-74.665027,39.709477
-81.322583,43.025462
-79.13659,41.990668
-71.341074,42.222502
-72.275694,42.896233
-88.401934,43.040869
-82.441551,42.090607
-95.396653,38.864004
-71.316681,41.876892
-88.312157,39.492419
-86.346016,39.8476
-75.099822,38.783447
-73.389702,43.821709
-89.439312,37.545421
-79.066091,43.243913
-71.77874,41.507742
-74.473922,41.237297
-89.600183,43.343262
-81.806229,43.271134
-85.719565,42.822267
-83.854103,37.606363
-73.551464,45.970264
-76.878937,39.316791
-80.147143,43.38405
-77.068661,38.695031
-87.633137,41.9632
-83.436425,41.642976
-73.865696,42.20203
-84.3386,36.8386
-83.10809,36.14682
-74.77317,40.352833
-73.370711,45.648717
-78.015648,40.226778
-75.69051,40.67997
-93.583179,38.749814
-92.396374,42.700885
-72.30194,41.35027
-74.8,40.9
-73.23694,41.47611
-77.16972,40.75361
-80.873766,37.208597
-77.815421,38.824521
-94.36305,45.59441
-90.868225,44.240295
-73.5631,41.4117
-88.920615,37.358904
-73.891259,40.628706
-73.83085,40.838462
-73.560617,41.219802
-79.569643,43.572865
-73.583333,45.45
-92.58277,40.40972
-78.301485,44.092011
-73.753083,42.806122
-78.475114,38.002334
-78.566703,39.7063
-75.342292,45.026342
-84.287063,36.459167
-77.298965,44.465075
-93.213056,39.773056
-84.183612,41.732141
-93.695849,41.702877
-72.234541,42.37255
-79.791833,44.020411
-76.837034,44.193596
-75.017577,41.070018
-77.706926,42.986472
-73.161203,44.942311
-75.655838,40.247692
-86.576212,39.278683
-75.712033,45.261362
-76.626944,40.98
-89.156447,37.697857
-78.7526,38.419183
-81.974562,38.43887
-87.942392,41.17635
-73.639252,45.693926
-78.616667,40.016667
-79.435834,39.97322
-80.1423,40.9228
-87.8,39.0833
-82.3833,41.0167
-85.0113,40.1576
-84.390972,42.767389
-76.758728,39.650117
-82.770005,42.256223
-84.214126,42.183224
-92.292375,44.471583
-72.725876,41.956174
-80.133428,40.264002
-82.048753,41.39793
-84.938666,43.762888
-83.962207,43.602482
-84.837504,43.560581
-74.153723,41.772115
-72.97177,41.5001
-72.16619,41.77788
-73.334036,41.127902
-75.63854,39.80567
-75.53665,38.618833
-91.25,43.19
-92.12,42.57
-92.35,40.86
-91.94,40.96
-91.53,40.68
-91.28,40.66
-93.54,41.19
-91.229999,43.491202
-92.122617,41.757801
-91.432744,40.397763
-91.745265,40.854726
-92.503651,41.043268
-92.604945,40.866118
-91.644571,41.181301
-88.97,37.92
-88.47,38.19
-88.44,37.69
-89.11,37.5
-88.11,38
-88.81,37.64
-90.58,39.08
-87.58,39.42
-88.5,38.83
-88.61,38.64
-87.56,38.94
-89.03,39.22
-89.14,38.42
-87.72,38.78
-89.92,39.17
-90.19,38.33
-89.83,38.53
-88.78,39.42
