long,lat
-76.146423,44.136703
-78.410049,40.537373
-85.378696,42.382508
-80.183433,34.194687
-77.278991,40.098061
-89.995177,38.804339
-89.353172,31.378328
-90.1745,44.35796
-79.186245,37.321798
-73.478032,43.756906
-78.0169,38.768387
-71.818053,42.601265
-95.865224,31.961664
-73.517108,44.578768
-86.044051,36.860272
-80.181588,42.054131
-83.291645,36.29766
-86.169097,44.174928
-94.229614,36.261597
-79.293078,43.677649
-85.874039,32.722977
-73.273856,45.429126
-79.26901,42.39564
-80.138644,40.594492
-79.596741,45.123062
-73.782822,43.09717
-84.962636,45.365174
-82.359032,37.088371
-80.944722,44.563889
-76.481571,39.581215
-95.097729,45.390584
-90.961704,33.720642
-75.860955,45.489822
-76.888844,40.079219
-84.922508,31.467668
-88.145633,30.499688
-83.861006,36.180475
-87.849428,44.605019
-70.62365,43.394146
-91.276987,30.692378
-93.182324,34.617731
-81.422156,35.802658
-82.066728,41.272533
-92.12805,40.31083
-94.932398,39.371571
-95.184596,38.809619
-94.941106,39.77986
-83.809171,35.177921
-93.695611,40.123389
-83.0342,30.5688
-71.094638,43.817918
-70.068685,41.971868
-76.461794,38.933102
-80.008736,41.013681
-85.84121,33.443931
-84.364236,42.704878
-94.39333,39.15556
-88.16747,41.25251
-85.918483,44.904335
-88.7092,33.6073
-89.01432,31.77078
-90.349,33.642
-90.13027,31.06325
-89.473056,32.346944
-85.105247,31.362751
-80.25,42.75
-83.666835,41.366364
-79.09954,35.631113
-75.606438,43.276463
-83.857064,43.591983
-84.062688,40.823608
-79.833611,44.716944
-77.232229,44.562946
-84.924118,32.37616
-83.414558,35.794628
-80.53847,33.794775
-77.870235,38.535231
-74.860763,40.314347
-81.777145,43.286653
-76.267692,39.694012
-74.051197,42.714901
-76.135815,42.990721
-80.533458,43.640156
-82.887772,40.502797
-89.99328,31.29581
-87.531531,41.479449
-73.611496,41.602966
-88.409935,42.819416
-84.844912,39.834867
-83.228122,43.971226
-82.647277,36.489017
-82.822006,34.524403
-72.150122,43.904737
-93.319127,30.835773
-83.619462,35.083214
-75.128127,40.561274
-79.068258,44.748674
-90.927235,35.417567
-84.702245,34.156093
-95.468797,32.622357
-76.943854,38.554357
-71.32906,43.113131
-87.679856,37.965156
-89.693997,38.770814
-78.622235,35.519995
-89.530335,43.192555
-75.144075,38.365272
-93.18331,35.319547
-70.217797,43.619428
-79.292898,39.926696
-88.123836,42.626199
-74.796842,39.859609
-76.697105,38.800734
-87.880229,41.147051
-73.335129,45.703258
-88.202032,40.08336
-81.095028,40.825389
-77.108821,39.207926
-78.438606,38.530408
-79.47543,39.556608
-82.28746,33.452329
-92.492901,34.808646
-77.721321,44.4715
-88.784931,42.613133
-73.183355,42.716292
-89.272697,35.04908
-83.913176,33.910834
-75.835024,42.212235
-76.863403,37.501888
-87.47961,37.879172
-77.4542,36.77987
-79.509287,40.711503
-73.15137,40.9095
-92.001402,43.761821
-84.238562,37.555636
-74.065152,41.417178
-89.119194,30.668371
-79.615154,33.268036
-91.270104,31.148981
-76.794962,37.252922
-89.801888,44.372897
-79.962975,42.815285
-88.431625,43.110914
-77.185547,44.900948
-82.852936,36.084714
-87.919937,30.73727
-88.309815,39.492315
-79.52902,44.78215
-82.384938,33.643178
-86.544167,42.003533
-82.367668,36.391514
-80.554962,45.92903
-88.66418,42.790596
-94.893321,33.503801
-79.740773,33.037994
-86.927834,31.63409
-86.238878,40.099696
-82.676392,41.758472
-78.157519,43.972803
-94.790048,31.385156
-89.032494,34.945408
-84.892216,37.544934
-71.564618,42.636104
-86.11245,36.146813
-78.555864,43.175252
-83.188866,42.929693
-92.767664,35.97499
-77.410571,44.701675
-81.402668,41.250375
-89.785225,34.389263
-89.057621,42.557451
-81.991467,39.332504
-83.06122,42.07999
-76.65627,45.160508
-88.785355,39.92099
-76.784923,44.336149
-75.996995,41.04715
-84.196455,34.331254
-74.085778,40.040676
-85.759774,40.808502
-74.608563,40.432663
-77.228376,39.813736
-92.942158,45.058208
-78.803297,44.853058
-79.909997,34.719225
-80.411086,34.18112
-85.594882,36.043928
-69.960399,43.938834
-78.478136,42.018412
-88.17244,43.162297
-94.224248,45.720195
-87.781187,40.241233
-77.881265,44.690357
-81.61698,40.905372
-77.479697,39.927558
-83.888572,40.465303
-94.98455,32.768654
-93.650644,45.108796
-73.339677,42.246277
-89.789794,43.674269
-79.791763,44.020345
-85.381674,34.955601
-75.929512,38.97745
-82.492091,42.07817
-90.158744,30.769897
-77.597588,45.679912
-81.41828,42.938947
-75.826542,44.491535
-75.105161,40.745761
-75.952631,39.515623
-77.288872,39.05372
-85.436752,38.766682
-73.366268,41.715137
-95.681615,30.286693
-75.291111,44.590556
-72.615562,43.831177
-78.88648,42.42092
-84.968918,34.194859
-78.818143,44.644441
-80.290458,37.431045
-77.805786,44.282869
-79.323892,40.10662
