long,lat
-77.612489,38.96253
-81.174116,41.722195
-79.155718,36.409318
-74.042036,45.464922
-76.146423,44.136703
-92.232671,38.588992
-79.778294,40.305101
-92.48334,34.605228
-81.9905,39.331481
-78.976356,33.971715
-73.224649,43.670883
-76.373196,42.389943
-88.19131,42.492695
-83.383694,35.159992
-78.20065,37.066139
-80.365248,43.304944
-84.496504,45.328931
-73.277103,41.419873
-83.912863,36.912842
-78.410049,40.537373
-88.161006,42.89845
-73.43,43.1
-72.326252,42.667697
-80.336005,43.233188
-85.378696,42.382508
-84.493903,45.285503
-80.183433,34.194687
-82.315278,41.380444
-78.162414,39.050628
-73.951722,41.54192
-73.602794,42.371019
-77.315211,39.163008
-72.165928,42.461068
-88.416,43.121825
-69.968995,41.89072
-88.784542,42.612939
-84.251352,43.671061
-71.738403,43.251533
-74.023803,40.748242
-93.217422,31.088402
-72.136527,42.334757
-72.382723,42.46541
-76.797688,39.509056
-88.212636,40.127507
-85.46181,32.563896
-72.484337,41.694283
-77.065181,38.693782
-70.792886,42.061725
-72.973709,44.405182
-70.696512,43.174103
-73.874767,42.608512
-81.064804,41.292091
-75.865097,45.488136
-74.650622,39.526461
-79.078177,36.027811
-81.122742,40.974213
-74.456607,40.962904
-72.403865,42.323088
-75.00637,40.372822
-70.883903,42.68158
-83.902284,33.909147
-91.125693,38.592864
-76.672692,37.253958
-78.991563,35.523138
-77.347062,40.015122
-73.197861,43.917319
-87.533423,41.478867
-83.994637,42.474374
-94.199751,36.381185
-72.184444,41.762222
-84.186203,33.667957
-77.278991,40.098061
-70.815863,42.252787
-75.865918,45.59599
-72.330681,42.680101
-85.59385,35.406638
-77.346686,38.558271
-76.138385,44.43664
-72.36454,42.409905
-76.215756,40.152331
-76.237801,44.754458
-88.044253,36.897546
-80.261589,43.252684
-89.995177,38.804339
-72.893192,40.904195
-77.562974,38.246908
-81.991305,35.356045
-72.179992,41.757061
-84.587377,42.303468
-79.867691,43.412601
-85.363913,35.009528
-77.368114,38.696788
-70.596588,41.823029
-78.718548,36.190686
-78.116767,44.572579
-95.189311,38.809408
-78.371147,38.666275
-89.353172,31.378328
-89.880795,43.373986
-71.75702,41.366195
-81.878966,35.751512
-89.992631,31.299323
-90.1745,44.35796
-71.725967,42.363405
-78.059792,40.678611
-78.231638,37.787434
-82.499031,35.601912
-78.81464,42.07237
-88.072289,36.845905
-76.838827,39.403731
-79.186245,37.321798
-74.450322,39.465101
-75.93949,38.71458
-71.715063,42.079146
-88.335709,38.408997
-87.12231,41.438888
-76.385777,45.336311
-93.452892,35.987608
-78.715984,38.508367
-78.686303,35.721063
-88.543117,41.641848
-72.67236,40.903565
-73.478032,43.756906
-78.0169,38.768387
-75.734579,41.12851
-90.89,41.4
-95.08822,30.39947
-89.591135,42.939841
-83.158361,37.460728
-79.276367,35.954645
-79.156488,35.682671
-92.543253,35.108837
-90.772626,35.920103
-86.747483,38.159786
-71.418678,43.528733
-76.548514,38.815421
-92.64881,40.191395
-71.818053,42.601265
-73.251307,44.517195
-92.810272,34.442646
-87.530977,41.484148
-70.389092,43.478925
-90.989399,36.946375
-80.473594,39.055162
-95.865224,31.961664
-72.385953,42.353348
-82.418884,36.201296
-93.093848,35.540881
-87.752538,40.138859
-73.517108,44.578768
-72.734927,41.534271
-72.329141,42.666014
-74.081235,40.035661
-82.45629,35.263669
-87.647135,37.943145
-83.764694,34.534298
-83.664528,42.536608
-76.13974,44.436848
-80.257272,35.606379
-88.024636,36.79115
-71.057857,42.732896
-74.510052,40.734616
-77.685074,42.540497
-88.06765,36.806203
-73.723943,41.291642
-77.602798,37.423745
-86.044051,36.860272
-80.181588,42.054131
-73.405137,44.304083
-78.744206,35.667217
-70.528211,41.856923
-77.134731,39.255699
-71.905581,41.358235
-72.584312,41.366238
-83.291645,36.29766
-90.575525,43.705769
-72.481071,41.695571
-77.859873,39.149625
-73.932902,41.856111
-79.20395,43.890464
-84.676562,44.413203
-72.328032,42.669691
-71.47082,42.421281
-86.169097,44.174928
-78.503028,38.009701
-72.227395,43.890787
-77.911347,39.072636
-84.796671,36.551619
-86.027348,33.857271
-71.33064,42.825809
-78.947762,37.92248
-78.953521,35.896279
-75.875776,45.592511
-76.505347,38.937784
-84.120277,34.513054
-82.495866,36.294118
-94.229614,36.261597
-79.293078,43.677649
-86.895867,36.264356
-88.349241,43.172698
-88.23994,45.340213
-73.29742,43.744206
-76.647812,38.054805
-88.037422,36.788975
-72.33009,42.518698
-73.634728,43.310817
-78.74242,35.628565
-77.090675,40.266922
-80.325253,37.337814
-77.512527,38.981617
-88.21267,40.127439
-88.415789,43.11314
-80.224738,43.486725
-77.594413,38.807053
-85.422897,44.886383
-72.38467,42.4521
-81.558968,41.263176
-75.474022,38.212565
-84.689217,35.429738
-77.584167,37.391388
-93.164282,35.301553
-72.482265,42.247135
-83.803611,36.200556
-79.492425,44.118972
-89.902705,43.893535
-83.925644,33.561241
-74.450509,39.464666
-78.731848,36.193208
-77.598713,44.160969
-85.874039,32.722977
-78.221427,44.160534
-73.273856,45.429126
-84.853508,33.971313
-89.712226,44.704141
-77.24269,39.791882
-93.938733,32.572742
-80.47245,37.282525
-71.464743,42.404528
-74.672201,39.959118
-85.559768,33.694343
-82.330856,41.358773
-81.705686,34.446989
-75.843363,38.617805
-71.669955,42.728573
-75.051598,39.659294
-82.259749,39.193358
-71.556421,42.483639
-88.078955,36.848525
-76.501048,39.535162
-72.17532,42.496395
-79.648455,38.323491
-78.943976,36.08713
-75.247212,38.822117
-84.70552,33.53173
-77.800619,37.566278
-79.5482,37.643058
-76.945167,42.104014
-83.577042,38.838362
-84.059971,36.03068
-72.26207,42.276287
-88.033592,36.799422
-72.584678,42.503467
-80.514709,35.239216
-73.232922,43.659827
-86.900733,40.438167
-82.933425,42.764945
-86.189147,39.344047
-78.257465,39.654418
-79.006925,35.753453
-79.464579,39.709248
-76.622684,39.715605
-79.058656,35.984089
-82.036193,39.53051
-71.662526,42.651881
-78.25776,39.654041
-72.335467,42.47366
-77.480401,37.76051
-78.001988,40.502151
