long,lat
-90.645562,35.957648
-95.770836,31.756229
-101.037796,33.469147
-95.182602,32.709961
-83.399602,38.878941
-95.61901,33.140771
-86.931476,34.418968
-77.445,38.460835
-87.252663,36.07985
-75.187567,38.424383
-83.460205,38.74676
-97.099695,32.588017
-89.679069,32.319481
-97.272338,35.190242
-82.406593,34.992625
-86.777466,33.137173
-84.168194,33.625357
-76.705175,38.110069
-94.95823,36.233403
-97.571506,33.392051
-94.283829,31.04307
-93.175408,34.075835
-97.269476,30.170401
-74.543682,39.78564
-98.555335,31.152965
-90.594488,38.878278
-79.740875,35.954571
-97.604999,33.592252
-90.70364,35.766672
-90.70298,35.78218
-97.679628,32.760322
-88.932829,37.375483
-76.037177,39.73969
-97.223304,32.552819
-86.509697,36.074614
-74.530203,39.491575
-85.406183,35.320525
-79.081785,36.036315
-91.985987,35.49243
-89.787098,34.388685
-97.45848,30.141947
-95.569148,30.730136
-86.915044,36.850337
-97.644924,33.321921
-78.951875,36.405019
-97.298103,32.529245
-93.260331,33.92887
-77.34505,38.604797
-76.344156,39.358944
-80.903228,37.758713
-77.136875,38.441219
-86.088379,37.182998
-97.714259,33.053363
-77.455712,36.776028
-85.383658,35.185283
-86.515717,34.65913
-84.653384,33.414404
-93.632224,35.17305
-88.617363,35.202492
-98.708587,29.779678
-97.130439,33.180092
-100.55806,33.85833
-97.38317,32.44511
-96.8,33.75
-99.19297,31.0037
-100.11681,35.72978
-95.16667,30.1
-98.290806,32.61739
-98.82044,30.10199
-99.51059,30.09119
-94.626369,35.832071
-97.00148,30.57841
-88.044542,36.791606
-92.511895,34.941642
-92.335172,36.294806
-95.095574,33.062115
-97.301575,32.5409
-97.59375,29.892202
-92.017572,35.533062
-94.549393,32.792301
-88.291304,32.886928
-88.54322,35.037281
-96.569332,32.641247
-85.898582,33.844826
-83.410928,36.051917
-97.100186,32.588761
-90.700112,35.783948
-97.152531,33.023121
-98.6731,34.699805
-91.485195,36.318434
-96.549599,28.962505
-97.038374,34.279312
-97.48358,32.85305
-77.872925,38.957558
-79.222765,35.827796
-76.441422,37.68328
-90.761575,35.847695
-90.18782,38.159897
-76.736257,37.202795
-88.305437,32.913334
-83.75768,33.044155
-97.349443,32.467499
-93.03823,34.560917
-77.807851,38.113134
-91.980387,33.58115
-74.655533,39.642722
-95.511545,31.856787
-96.663038,30.293117
-88.951668,31.50288
-95.300605,32.470542
-79.159425,36.134625
-87.467688,35.897083
-92.268676,34.579534
-79.181295,39.019672
-95.927826,35.539225
-84.57344,37.451259
-87.79415,35.889616
-98.948135,30.158847
-89.63552,37.896429
-96.364786,30.573331
-98.028599,32.845782
-85.231075,34.944457
-79.420217,35.958683
-72.246492,41.297569
-95.653796,33.292091
-98.922295,31.65292
-93.671042,34.034205
-88.979462,37.545747
-85.002664,35.900971
-93.667075,34.02925
-75.727283,38.757447
-77.6017,38.223887
-85.626504,34.395753
-97.172406,30.088161
-77.638162,38.317337
-90.931237,35.677555
-95.005066,30.666462
-85.631894,34.383485
-77.028551,36.306289
-88.96476,38.575859
-95.149471,38.799191
-77.320283,39.166828
-98.59726,34.734009
-97.3946,35.647338
-86.138046,32.688
-85.673266,33.432341
-87.46767,35.897106
-98.350992,30.684295
-91.178537,36.62645
-87.062657,33.089128
-75.67524,39.90584
-97.060753,33.410288
-94.11842,35.696274
-78.529297,36.968375
-98.254622,30.337403
-97.024439,33.381708
-78.304303,35.372241
-97.102378,32.587357
-95.619281,33.140773
-97.887169,30.203285
-97.057538,33.271361
-88.420435,31.326973
-76.826662,37.942903
-85.155625,35.179805
-79.277267,35.955638
-97.218262,30.104164
-97.405744,32.514483
-97.264612,32.58163
-96.402578,36.208742
-96.568638,32.640897
-97.121958,33.151707
-96.447172,36.811381
-77.921115,38.015426
-97.269817,30.168207
-90.799894,38.473789
-87.481803,36.089561
-82.393867,39.199663
-96.989962,30.657536
-97.239813,30.284048
-87.280005,35.434795
-78.567073,39.646347
-96.424741,33.849439
-79.273879,35.959792
-77.373548,39.078025
-81.998156,39.331836
-75.457696,38.304711
-79.473609,37.790132
-95.698187,30.358021
-96.183372,36.730453
-87.44553,33.154688
-92.752506,36.00266
-94.792642,35.172977
-93.157964,30.988172
-92.246351,36.290737
-95.378542,32.306132
-96.985912,30.864125
-96.162895,36.378761
-78.861637,36.077088
-90.709695,35.778983
-95.211425,32.724455
-88.319424,32.908559
-85.116272,35.172891
-87.748218,34.657161
-92.569791,36.051735
-96.765678,35.578037
-91.87692,36.071621
-97.90822,29.487875
-78.464539,38.721108
-85.318337,35.153308
-97.818512,32.739733
-74.906176,39.584195
-97.879086,30.19946
-97.272413,35.190205
-97.453014,30.147236
-96.984366,30.84091
-80.084712,35.404011
-86.1807,35.5129
-98.353058,35.439724
-78.363226,39.657916
-97.479576,32.931843
-75.246003,38.831367
-77.918056,38.698611
-97.15393,29.957427
-85.466072,32.033367
-74.667904,39.710125
-97.107986,30.52733
-97.012599,33.2336
-84.441912,35.033245
-93.429641,36.24765
-96.567541,32.640532
-76.741325,37.213375
-80.495362,35.460472
-97.153242,29.957558
-96.240148,29.405673
-97.10228,32.587713
-97.025642,33.376076
-83.41489,36.015369
-79.476172,36.735717
-90.698099,35.777855
-98.049755,30.660304
-97.032196,33.153029
-97.040385,32.631915
-95.975809,31.181225
-92.204408,36.446273
-97.206428,32.58612
-98.955079,30.737776
-97.875528,30.186017
-79.034945,36.126791
-97.934158,34.3945
-97.492837,32.849278
-83.57419,38.837953
-77.491672,38.874386
-97.097972,34.092026
-74.533692,39.880883
-98.821847,30.50492
-83.965223,36.26962
-97.387231,35.64865
-94.389284,34.35028
-79.125948,35.882966
-91.083118,38.21824
-76.18063,39.7439
-90.571694,35.915727
-95.241026,35.896199
-95.994537,32.846947
-97.052611,35.610604
-82.26397,35.086411
-92.492751,34.80856
-83.26162,36.286515
-97.465802,30.140505
-77.7111,38.8242
-96.982587,33.705765
-96.81887,30.659005
-99.021831,32.761664
-82.721556,35.005728
-86.167872,36.22473
-78.31579,37.502372
-86.408949,33.640197
-76.754242,39.633805
-97.170771,30.095027
-80.395426,37.282425
-85.469055,31.280817
-84.587781,31.538557
-95.195865,38.808845
-82.462875,29.727608
-99.523477,32.394012
-97.158479,30.044363
-90.162781,36.480812
-92.306825,38.924975
-92.054165,36.001324
-91.230062,36.318015
-97.605802,30.195764
-77.981756,37.605192
-97.2025,30.753455
-97.23214,35.69942
-96.80362,30.659137
-98.358706,35.485421
-97.964727,29.394617
-90.287028,36.916481
-97.289157,29.093865
-100.114071,35.214142
-95.110393,32.26074
-93.772328,32.720517
-96.04731,37.65021
-84.208793,30.893738
-96.161389,37.134444
-95.930161,37.63487
-94.87686,38.1354
-94.72579,37.82731
-94.641391,37.178516
-95.84408,37.79614
-94.63021,37.14048
-94.73514,37.05259
-94.901646,38.945028
-94.82731,38.145871
-98.723611,34.7325
-94.708493,37.067582
-94.72615,37.02015
-95.179147,37.452926
-91.254084,38.081443
-94.041664,34.964443
-95.984048,37.623025
-94.873492,38.135123
-94.641325,37.043852
-94.64312,37.178206
-95.798223,37.861311
-95.829349,37.818083
-94.936153,39.348394
-94.932398,39.371571
-93.258754,35.222022
-91.969902,32.748691
-96.008333,37.453056
-90.22735,38.01441
-94.696387,37.00019
-95.941449,37.248517
-95.443602,38.591805
-94.97529,37.83239
-95.847721,37.788817
-96.208357,37.246877
-95.191179,38.807546
-93.45,32.683333
-94.691667,38.795833
-95.98427,37.549613
-95.09054,37.568072
-96.11018,37.06586
-94.98695,38.943092
-95.84651,37.31612
-94.650803,38.395951
-96.037222,37.278611
-93.836947,36.558582
-94.949997,38.233334
-95.18363,38.80336
-94.659716,38.392503
-96.06554,37.67921
-94.646522,37.183307
-90.85355,38.80346
-78.331795,35.712357
-77.965477,38.349781
-89.209122,31.447301
-90.278333,36.894167
-92.185,37.694167
-94.13555,40.04666
-93.754167,36.548056
-93.89055,38.85861
-94.3,37.833333
-90.523056,37.814167
-88.278456,35.959221
-99.40426,35.41199
-91.40471,38.07063
-78.918007,35.338451
-72.857117,41.254587
-93.702828,38.079111
-94.889267,38.902808
-88.02081,36.912605
-85.462975,32.557695
-78.531657,38.020669
-78.654331,36.699773
-98.073242,30.163228
-79.208146,35.844475
-90.738653,37.565588
-92.060338,35.502934
-90.745439,35.793467
-87.881753,34.895347
-98.456023,33.263228
-96.39055,30.604183
-74.885903,39.233525
-92.918596,34.428251
-92.74305,38.97361
-90.316667,37.886389
-92.566667,32.366667
-83.60142,35.44714
-92.616667,32.516667
-88.325,35.15
-96.052561,31.79688
-76.035918,39.735422
-79.030845,35.691949
-88.9594,34.7922
-89.629,33.041
-89.92,33.028611
-88.85558,32.25555
-88.8141,32.2952
-89.4622,34.67921
-88.6984,33.7027
-88.592139,34.944694
-84.243001,30.903639
-90.808889,32.073056
-90.16089,31.57374
-90.13027,31.06325
-89.406,32.5783
-88.54903,32.56487
-89.22413,30.3576
-88.7222,30.70922
-89.478333,32.203889
-89.64656,31.57342
-89.688917,31.175417
-89.0984,33.2074
-89.2267,32.1942
-88.8316,33.895
-89.262,33.4135
-90.51315,31.18974
-88.2228,34.97917
-75.4647,38.24
-74.528821,40.066169
-97.106837,34.228289
-86.111311,38.195123
-75.44,38.1725
-91.88097,34.11982
-93.01507,32.05655
-75.813764,38.61087
-97.367205,30.911351
-97.269072,30.111501
-77.492519,38.874386
-75.809517,38.613281
-98.367758,30.733219
-78.911454,35.467495
-97.012341,33.367209
-95.154396,29.910877
-88.020167,36.913695
-78.741882,36.748507
-89.199462,37.626789
-86.039694,35.533778
-97.117365,33.157656
-88.750519,30.399467
-84.186424,37.542408
-97.306642,35.226647
