long,lat
-88.608463,41.655804
-73.900346,45.450441
-90.28825,44.988653
-82.851734,42.910597
-93.272498,42.522012
-85.044106,38.209295
-89.436075,42.472879
-88.267962,40.116235
-72.825951,46.068604
-96.993683,44.452251
-99.900723,49.717916
-77.118445,44.00112
-76.558969,42.517614
-96.911155,50.117128
-74.647613,45.298392
-86.346012,39.847896
-88.111694,39.487387
-97.096367,32.587505
-96.768342,33.140472
-96.557218,38.448516
-74.647782,45.301998
-88.776178,41.14965
-84.590603,41.127714
-96.519744,50.355646
-76.915055,45.797095
-96.874424,50.131797
-96.573903,49.752583
-96.65302,49.136288
-68.790987,44.987053
-72.493278,46.328849
-83.690195,41.555828
-97.066383,36.152595
-75.793128,42.899832
-99.669937,49.177585
-97.452567,30.148956
-88.496999,42.906076
-97.809906,32.253459
-96.916942,49.274824
-96.574683,50.233203
-75.295278,44.589722
-66.58917,45.9737
-93.039108,44.6797
-88.323106,42.420639
-73.414134,46.030335
-76.279176,45.187284
-96.663772,45.404008
-75.248326,45.158218
-88.454033,42.245869
-89.441566,43.234805
-89.810654,44.278332
-95.579564,50.106414
-87.98483,41.135869
-80.012404,43.209167
-79.492573,44.120897
-93.271347,44.285263
-96.45124,48.982193
-93.085083,44.688217
-94.519762,47.379417
-74.338029,45.535289
-81.388344,41.274436
-97.14331,33.021949
-97.382114,33.81585
-89.022697,40.517249
-96.914596,50.014713
-81.640843,42.587643
-75.294002,45.073974
-85.506838,41.320917
-95.385993,38.94234
-96.812347,33.158172
-99.355027,49.712861
-94.08471,47.76876
-97.815728,32.255319
-96.541669,43.554513
-103.93119,44.353813
-88.178672,40.11275
-74.584642,42.695962
-93.611642,44.718242
-95.934159,46.609033
-76.358758,45.440698
-78.039672,44.597448
-88.261644,42.304347
-97.649502,30.566114
-76.136754,44.440469
-93.83377,44.278452
-96.913064,50.019758
-97.637048,30.681497
-91.893416,46.60889
-90.89,41.4
-95.82895,33.54774
-96.0035,33.06822
-94.16667,30.25
-97.60503,30.19967
-97.551513,32.254097
-95.613413,35.754925
-89.616953,48.398323
-75.998231,45.643113
-88.200915,40.083161
-96.912371,35.387498
-95.378075,47.118539
-94.782242,47.624722
-88.21412,40.128781
-96.927453,50.015444
-95.132946,45.868951
-88.014497,43.382525
-83.66075,42.303047
-94.736245,38.288088
-75.734165,45.272399
-79.733677,44.805758
-96.880033,50.033836
-76.872753,44.331674
-75.48317,45.017159
-88.756578,43.644303
-95.287072,50.077228
-96.590884,43.483501
-81.812196,43.267479
-97.453999,32.591947
-75.487962,45.018809
-80.356341,43.252768
-79.416888,46.227808
-94.439869,36.981171
-90.367937,41.57372
-89.069589,42.706578
-92.593506,44.555271
-75.956352,45.327549
-76.508625,45.41374
-82.125533,39.371547
-83.188872,40.046981
-86.936333,40.449558
-92.823024,44.710298
-73.354597,44.072725
-92.647738,45.400137
-88.130105,42.630533
-90.110809,42.968424
-89.342203,43.456774
-77.629677,44.292751
-97.843197,30.193483
-93.691425,45.495881
-77.575714,45.662265
-96.893028,50.027267
-94.52556,47.541189
-96.945145,33.225167
-64.628872,46.296497
-88.512122,44.158041
-89.608367,43.363262
-96.915265,50.014909
-103.930269,44.351557
-98.036408,30.147339
-98.355665,29.680783
-96.905841,50.033624
-75.703036,45.277619
-97.179069,33.043994
-92.388612,44.046078
-96.657261,32.636966
-96.473342,46.8618
-95.524783,49.90173
-80.642024,43.330401
-97.002773,50.580046
-97.374727,35.685783
-75.385532,45.288114
-97.175177,28.720795
-78.013183,44.286397
-88.79912,42.372802
-98.423272,35.936163
-88.021557,44.635524
-89.523338,43.014503
-84.278387,46.498269
-88.705545,42.071756
-76.22431,45.204538
-74.518056,45.11027
-80.955006,43.484243
-96.814197,33.157746
-96.836512,33.125403
-95.516952,39.677766
-89.325601,41.195892
-97.799033,30.968838
-80.402895,43.173281
-97.488965,32.84966
-82.260501,45.858547
-92.904337,44.981645
-76.230278,44.777778
-71.20666,46.843012
-90.588457,43.180143
-87.884833,41.569758
-95.728442,44.947439
-73.335085,45.703495
-93.305193,46.606873
-104.719528,44.590155
-75.523312,45.364799
-73.364596,45.372254
-92.624901,48.499547
-75.729317,44.616302
-73.147196,43.819641
-97.868584,30.184826
-77.30186,44.4794
-89.168535,42.174339
-96.061363,46.263282
-97.250737,35.213195
-88.794134,40.158737
-76.882804,42.084667
-96.921233,50.015408
-97.189977,31.441443
-80.590874,43.480419
-97.646163,30.683325
-73.253158,45.447928
-94.448144,37.335031
-84.666405,40.028233
-93.630402,42.06927
-95.986347,36.550345
-97.629999,30.514669
-100.686492,49.491521
-96.81533,33.132889
-99.907012,51.139121
-97.452245,32.654417
-97.301015,35.230223
-96.881293,50.006001
-95.193272,38.808782
-75.086984,45.598844
-96.814234,33.157712
-96.779831,42.923589
-73.736091,45.056873
-94.3474,45.476
-89.952597,43.337766
-75.632878,45.092183
-89.352046,42.730052
-84.40902,46.374787
-77.658508,44.127945
-94.34099,45.47607
-75.826712,44.493099
-96.874254,50.131896
-76.79072,44.332944
-96.895324,50.022865
-94.384911,46.903224
-88.170595,43.158165
-80.492112,43.516153
-92.95562,44.789742
-83.323817,40.103285
-89.592553,48.388592
-103.335944,43.902152
-96.533837,31.595608
-93.48184,35.424754
-104.718947,44.590642
-95.605688,50.105429
-76.125619,45.435044
-93.167705,45.391845
-73.007064,45.649294
-97.313694,32.916932
-97.586102,29.592789
-73.209416,44.392465
-94.003989,44.265453
-91.779926,45.55989
-86.559303,36.380463
-76.44341,44.310512
-92.806555,46.356983
-99.402257,36.425353
-97.034186,33.35042
-88.442116,41.781915
-97.649373,30.686859
-97.621392,30.560115
-96.063615,46.265341
-75.526126,45.364296
-89.949105,43.337852
-75.885426,45.571482
-78.998322,44.718413
-97.089034,36.105112
-96.459167,46.863388
-88.41753,42.850152
-89.809036,44.347993
-86.091584,39.508022
-94.177285,46.457079
-88.116797,42.464253
-97.819196,32.249845
-73.167593,44.443677
-74.719753,45.218635
-83.464111,38.748292
-89.039105,41.294754
-97.031933,33.339088
-95.281269,49.678006
-89.953587,43.339344
-85.95351,43.014464
-93.241495,44.277288
-96.904787,32.533094
-94.203251,46.351646
-88.327911,42.422031
-84.595853,42.600392
-92.246637,47.425617
-96.879799,50.041411
-97.097972,34.092026
-97.124531,33.185042
-99.40492,49.698119
-97.744567,32.777433
-96.571566,39.261014
-96.61213,33.158047
-85.225872,41.038639
-92.949346,45.071381
-100.723245,49.839388
-89.280953,46.689908
-79.811195,44.136108
-78.296314,44.290012
-96.061199,46.263245
-92.908685,45.005724
-92.792405,44.939755
-78.04528,44.285237
-91.834071,46.305582
-76.134814,44.445484
-97.033754,33.348257
-97.827403,30.696697
-96.991005,50.621927
-97.332371,33.680638
-100.16068,49.026768
-94.303471,44.23058
-95.535133,50.0787
-96.874843,50.131931
-96.57149,49.753743
-88.93218,37.374618
-76.822137,45.03771
-89.227997,37.670503
-76.800262,44.608329
-83.673952,42.529298
-80.773244,41.010338
-92.784255,45.002106
-76.801335,44.605906
-73.554152,45.456097
-65.928072,45.57597
-75.583947,45.922457
-93.628306,42.059332
-78.049405,44.2895
-76.31504,44.259759
-78.881552,46.297958
-96.569603,48.690738
-82.443728,42.25495
-95.386275,38.942322
-97.459222,31.103258
-73.943362,42.04705
-83.670403,42.529652
-88.473464,42.934581
-79.683157,43.189482
-96.90418,50.020301
-97.722868,30.665072
-78.97267,42.97745
-99.1231,29.736522
-89.701077,39.716835
-95.679378,46.317551
-77.703733,43.996956
-73.25342,44.269142
-97.173249,49.719802
-89.022835,42.97871
-81.849355,42.315634
-98.465054,29.353732
-76.224434,45.460822
-76.125771,45.058411
-93.269843,47.002447
-97.621305,30.49656
-94.457283,49.001336
