JCB-41_S33_L001_R2_001	0.0	0.0	0.0	0.0	0.25	1.25	1.0	1.5	2.75	3.0	3.25	6.25	8.25	14.5	16.25	21.75	31.75	46.25	57.75	74.25	100.75	139.25	191.25	240.0	305.25	397.0	546.25	724.75	1023.25	1401.75	1903.0	2578.0	3550.0	4553.5	5844.75	6993.25	8006.0	8865.5	9735.0	10501.0	11085.75	11060.75	10734.0	10213.0	9151.5	7908.75	6500.0	5160.5	4083.0	3222.0	2513.5	1990.75	1587.25	1313.0	1068.25	906.0	794.75	660.75	563.0	454.5	406.5	324.25	268.0	218.25	175.25	145.25	111.25	88.25	75.25	65.25	51.75	44.75	34.75	25.5	18.5	15.25	12.75	10.0	6.75	5.75	3.75	2.25	1.25	1.0	2.0	1.25	0.0	0.5	1.0	1.0	0.5	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.5	0.0	0.3333333333333333
JCB-43_S35_L001_R1_001	0.0	0.0	0.0	0.5	1.0	1.0	2.5	3.5	4.25	7.5	10.5	14.0	20.0	25.75	41.25	55.25	75.5	103.25	134.25	184.75	287.5	347.5	445.0	536.5	646.75	789.75	977.0	1219.75	1486.75	1835.75	2186.5	2741.0	3334.75	3895.75	4522.25	5039.25	5304.5	5564.5	5811.0	5978.75	5981.0	5789.25	5515.5	5105.75	4494.0	3789.5	3019.5	2433.75	1932.75	1525.25	1158.5	886.5	731.0	592.25	466.5	385.75	308.25	257.75	201.0	169.5	147.5	120.25	115.75	81.25	49.25	43.5	37.5	38.75	36.25	31.75	18.5	6.5	3.75	3.25	1.75	1.5	2.0	1.0	0.75	0.5	0.75	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-43_S35_L001_R2_001	0.0	0.0	0.25	0.0	0.25	0.75	2.25	4.25	7.0	8.25	14.0	16.0	23.5	30.0	34.25	50.0	73.5	106.75	144.0	196.25	271.5	348.5	436.0	555.0	687.0	816.0	997.5	1208.25	1479.5	1799.25	2166.0	2655.75	3202.25	3702.0	4269.0	4796.0	5115.75	5369.5	5587.5	5748.25	5759.5	5669.75	5247.25	5022.5	4509.75	3854.5	3230.25	2625.25	2141.0	1695.75	1334.75	1068.0	880.5	715.0	568.5	453.75	402.75	323.0	256.75	214.25	183.75	156.75	133.0	115.0	106.5	82.75	66.25	53.25	43.0	37.75	29.5	23.25	18.5	13.75	11.5	7.75	5.0	3.0	3.0	0.75	0.75	0.5	0.75	0.5	0.0	0.75	0.25	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
JCB-44_S36_L001_R1_001	0.0	0.25	0.25	0.25	0.75	0.25	1.0	1.0	1.0	1.75	5.25	6.0	6.5	10.0	10.75	16.25	27.0	33.25	47.75	62.25	90.75	125.0	160.0	207.75	270.75	333.5	443.25	587.25	832.75	1128.25	1520.5	2038.25	2787.0	3513.0	4365.75	5098.25	5523.0	5926.5	6388.75	6717.75	6767.0	6640.5	6271.75	5725.75	5031.5	4137.25	3256.0	2428.25	1836.0	1407.5	1057.75	810.25	651.75	503.25	398.0	355.0	288.0	246.75	197.75	160.75	118.5	101.75	75.0	48.75	38.25	30.75	20.5	14.75	11.25	7.5	6.25	2.75	3.0	4.0	2.75	1.5	1.25	1.0	0.75	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-44_S36_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.75	2.5	1.5	2.75	6.25	8.25	8.75	11.0	16.25	24.75	31.75	44.75	59.5	87.5	121.25	163.75	207.75	251.5	338.5	447.5	602.0	841.0	1139.75	1476.0	1984.25	2675.0	3339.25	4098.25	4859.25	5329.0	5769.75	6208.25	6536.75	6533.5	6416.5	6061.25	5576.25	4976.75	4185.5	3498.25	2749.25	2103.75	1643.0	1241.75	976.0	779.75	630.25	503.25	428.25	342.75	293.5	232.0	185.0	167.0	132.75	114.5	99.0	77.75	57.0	42.0	31.75	23.75	14.5	12.25	15.5	9.5	7.0	4.75	3.5	4.75	1.75	0.5	0.5	1.0	0.5	0.0	0.75	0.5	0.25	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.6666666666666666
JCB-54_S48_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.75	1.25	1.75	3.25	3.75	3.75	5.25	7.75	13.75	23.5	23.5	32.75	48.5	61.75	80.5	117.25	146.0	189.75	238.75	327.0	437.75	607.25	850.5	1149.25	1577.75	2110.0	2630.0	3238.75	3756.25	4037.25	4340.75	4692.5	4906.0	4998.75	4831.75	4592.5	4271.5	3735.0	3050.25	2403.5	1822.0	1420.0	1112.5	797.5	597.75	494.0	384.0	320.0	271.75	217.25	181.0	154.25	143.0	106.75	76.0	65.5	44.5	26.25	25.25	15.25	13.5	12.5	6.75	4.75	1.5	1.25	1.0	0.75	1.75	0.75	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-54_S48_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.5	0.75	1.0	0.5	1.0	3.0	4.25	3.5	4.75	7.5	12.5	16.25	25.0	31.0	49.25	68.5	86.5	119.75	156.25	196.25	252.25	335.75	447.0	605.0	831.0	1143.5	1566.75	2029.25	2526.25	3148.5	3687.5	3949.5	4210.5	4547.0	4751.0	4894.75	4697.75	4470.25	4172.75	3741.25	3114.0	2567.25	1990.75	1572.25	1254.5	930.75	700.25	566.25	455.0	373.0	325.0	265.5	234.0	176.75	152.25	133.25	114.25	88.5	69.75	54.25	40.25	30.25	24.25	17.5	15.25	12.75	7.5	6.25	6.25	4.5	4.0	4.75	2.75	1.0	0.75	0.5	0.5	0.25	0.0	0.5	0.75	0.0	0.25	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
JCB-58_S39_L001_R1_001	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.25	1.0	0.25	2.25	2.25	5.0	4.75	9.0	11.5	12.25	22.25	34.25	40.25	55.5	73.25	98.5	124.25	167.5	221.5	297.25	392.5	552.25	753.25	969.25	1345.75	1840.0	2269.75	2895.5	3385.5	3706.75	4066.25	4281.0	4492.0	4596.5	4472.25	4310.75	4023.0	3464.75	2875.5	2337.0	1769.5	1362.25	1025.25	770.0	584.75	502.0	389.5	311.75	260.25	211.75	174.0	145.75	118.25	97.5	73.75	52.75	37.0	36.0	24.25	17.5	13.75	11.75	9.0	4.0	1.75	0.75	1.25	1.5	0.5	0.75	0.25	0.75	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-58_S39_L001_R2_001	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.5	0.75	0.25	0.5	2.25	2.0	4.25	8.5	11.75	16.75	21.25	28.25	41.75	59.5	77.0	108.75	134.25	174.0	229.0	302.25	409.5	553.25	745.5	981.0	1339.25	1812.75	2276.5	2818.0	3264.25	3547.5	3898.5	4157.5	4323.25	4396.5	4332.25	4122.75	3919.25	3457.0	2979.0	2409.75	1921.25	1527.0	1165.75	871.25	670.75	543.5	456.25	371.75	298.5	265.75	209.25	180.75	151.25	122.0	102.0	75.0	74.25	60.25	38.0	29.75	22.25	16.75	14.5	11.0	9.75	6.5	4.75	2.75	3.75	5.0	3.0	1.25	1.0	0.5	0.75	0.5	0.0	0.75	0.25	0.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-68_S37_L001_R1_001	0.0	0.0	0.0	0.5	0.5	0.25	0.5	1.25	0.5	1.25	2.5	3.5	3.75	4.75	6.5	11.25	15.0	24.5	30.0	47.5	61.75	73.75	112.5	149.5	200.25	269.0	384.25	529.0	716.5	997.0	1443.75	2128.25	3082.75	4286.75	5781.75	7239.25	8762.25	10092.25	11684.75	13011.5	14103.5	14443.25	14201.75	13607.25	12214.5	10356.5	8389.25	6497.75	4848.25	3761.25	2769.75	2122.0	1701.0	1377.25	1076.75	890.0	700.75	573.75	446.5	357.25	305.0	229.0	155.75	110.0	73.5	54.5	43.25	37.25	30.0	21.75	11.25	8.25	3.5	3.0	3.25	2.5	1.0	3.25	1.5	0.75	0.75	0.75	0.25	0.75	0.75	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
