599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
205	0.99685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00314	0.00000
206	0.00000	0.96763	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.03232
207	0.67932	0.00000	0.00000	0.00000	0.00000	0.00000	0.00952	0.00000	0.31115	0.00000
208	0.00000	0.99765	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00235
209	0.00000	0.91462	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.08505
210	0.99689	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00311	0.00000
211	0.96471	0.00000	0.00000	0.00000	0.00000	0.00000	0.00029	0.00000	0.03500	0.00000
212	0.00000	0.99601	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00399
213	0.81048	0.00000	0.00000	0.00000	0.00000	0.00000	0.00497	0.00000	0.18456	0.00000
214	0.00000	0.99474	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00526
215	0.99344	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00656	0.00000
