ind_ID	Pure_0	Pure_1	F1	F2	P0_F1	P1_F1	P0_P0F1	P1_P1F1	P0_P0P0F1	P1_P1P1F1
QUE002637_mac	0.00000	0.99634	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00366
QUE002631_mac	0.00000	0.99849	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00151
QUE002647_mac	0.00000	0.98277	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01721
QUE002613_mac	0.00000	0.99695	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00305
QUE002614_mac	0.00000	0.99221	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00779
QUE002616_mac	0.00000	0.99605	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00395
QUE002617_mac	0.00000	0.99861	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00139
QUE002599_mac	0.00000	0.99950	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050
QUE002628_mac	0.00000	0.99953	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00047
QUE002601_mac	0.00000	0.99871	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00129
QUE002638_mac	0.00000	0.95392	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.04599
QUE002615_mac	0.00000	0.99942	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00058
QUE002595_mac	0.00000	0.99714	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286
QUE002634_mac	0.00000	0.95688	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.04311
QUE002590_mac	0.00000	0.99553	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00447
QUE002608_mac	0.00000	0.99970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030
QUE002641_mac	0.00000	0.99983	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017
QUE001334_mac	0.00000	0.99849	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00151
QUE001337_mac	0.00000	0.99973	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00027
QUE001338_mac	0.00000	0.99677	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00323
QUE001339_mac	0.00000	0.99979	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00021
QUE001342_mac	0.00000	0.99520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00480
QUE001343_mac	0.00000	0.99151	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00849
QUE001345_mac	0.00000	0.99757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243
QUE001346_mac	0.00000	0.99758	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00242
QUE001347_mac	0.00000	0.99412	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00588
QUE001348_mac	0.00000	0.98632	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01365
QUE001350_mac	0.00000	0.99895	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00105
QUE001351_mac	0.00000	0.93858	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.06128
QUE001352_mac	0.00000	0.96704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.03295
